id,uri,sigla,nome,apelido,codTipoOrgao,tipoOrgao,nomePublicacao,nomeResumido,data_captura
10034,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/10034,,DIRETOR DA CONSULTORIA LEGISLATIVA,DIRETOR DA CONSULTORIA LEGISLATIVA,12000,ÓRGÃO DA CÂMARA DOS DEPUTADOS,DIRETOR DA CONSULTORIA LEGISLATIVA,DIRETOR DA CONSULTORIA LEGISLATIVA,2026-06-01 00:27:13
10045,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/10045,,SECRETARIA-GERAL DA MESA,SECRETARIA-GERAL DA MESA,12000,ÓRGÃO DA CÂMARA DOS DEPUTADOS,SECRETARIA GERAL DA MESA,SECRETARIA-GERAL DA MESA,2026-06-01 00:27:13
5470,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/5470,1SECM,PRIMEIRA SECRETARIA,1ª SECRETARIA,1,COMISSÃO DIRETORA,1ª SECRETARIA DA CÂMARA DOS DEPUTADOS,1ª SECRETARIA,2026-06-01 00:27:13
102846,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102846,1SECM-OF,PRIMEIRA SECRETARIA - OFÍCIOS,1ª SECRETARIA - OFÍCIOS,1,COMISSÃO DIRETORA,1ª SECRETARIA - OFÍCIOS,1SECM-OF,2026-06-01 00:27:13
5468,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/5468,1VIPR,PRIMEIRA VICE-PRESIDÊNCIA,1ª VICE-PRESIDÊNCIA,1,COMISSÃO DIRETORA,1ª VICE-PRESIDÊNCIA DA CÂMARA DOS DEPUTADOS,1ª VICE-PRESIDÊNCIA,2026-06-01 00:27:13
5471,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/5471,2SECM,SEGUNDA SECRETARIA DA CÂMARA DOS DEPUTADOS,2ª SECRETARIA,1,COMISSÃO DIRETORA,2ª SECRETARIA DA CÂMARA DOS DEPUTADOS,2ª SECRETARIA,2026-06-01 00:27:13
5469,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/5469,2VIPR,SEGUNDA VICE-PRESIDÊNCIA,2ª VICE-PRESIDÊNCIA,1,COMISSÃO DIRETORA,2ª VICE-PRESIDÊNCIA DA CÂMARA DOS DEPUTADOS,2ª VICE-PRESIDÊNCIA,2026-06-01 00:27:13
5472,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/5472,3SECM,TERCEIRA SECRETARIA,3ª SECRETARIA,1,COMISSÃO DIRETORA,3ª SECRETARIA DA CÂMARA DOS DEPUTADOS,3ª SECRETARIA,2026-06-01 00:27:13
5473,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/5473,4SECM,QUARTA SECRETARIA,4ª SECRETARIA,1,COMISSÃO DIRETORA,4ª SECRETARIA DA CÂMARA DOS DEPUTADOS,4ª SECRETARIA,2026-06-01 00:27:13
100854,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/100854,APLEN(SGM),ASSESSORIA DE PLENÁRIO,APLEN(SGM),12000,ÓRGÃO DA CÂMARA DOS DEPUTADOS,APLEN(SGM),,2026-06-01 00:27:13
100293,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/100293,ARQUIVO,CEDI - COORDENAÇÃO DE ARQUIVO DA CÂMARA DOS DEPUTADOS,ARQUIVO,12000,ÓRGÃO DA CÂMARA DOS DEPUTADOS,ARQUIVO,,2026-06-01 00:27:13
539644,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539644,BANEGRA,"BANCADA NEGRA DA CÂMARA DOS DEPUTADOS, CRIADA PELA RESOLUÇÃO N. 6, DE 2023, QUE ACRESCEU AO REGIMENTO INTERNO DA CÂMARA DOS DEPUTADOS O CAPÍTULO VI, DO TÍTULO I, COM OS ARTIGOS 13-A E 13-B",BANCADA NEGRA DA CÂMARA DOS DEPUTADOS,15,COORDENADORIA DA MULHER,,,2026-06-01 00:27:13
2001,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2001,CAPADR,"COMISSÃO DE AGRICULTURA, PECUÁRIA, ABASTECIMENTO E DESENVOLVIMENTO RURAL","AGRICULTURA, PECUÁRIA, ABASTECIMENTO E DESENVOLVIMENTO RURAL",2,COMISSÃO PERMANENTE,"COMISSÃO DE AGRICULTURA, PECUÁRIA, ABASTECIMENTO E DESENVOLVIMENTO RURAL",AGROPECUÁRIA,2026-06-01 00:27:13
101543,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/101543,CARF,CONSELHO ADMINISTRATIVO DE RECURSOS FISCAIS,CONSELHO ADMINISTRATIVO DE RECURSOS FISCAIS,11,CONSELHO,,,2026-06-01 00:27:13
539388,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539388,CASP,COMISSÃO DE ADMINISTRAÇÃO E SERVIÇO PÚBLICO,ADMINISTRAÇÃO E SERVIÇO PÚBLICO,2,COMISSÃO PERMANENTE,COMISSÃO DE ADMINISTRAÇÃO E SERVIÇO PÚBLICO,SERVIÇO PÚBLICO,2026-06-01 00:27:13
2003,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2003,CCJC,COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA,CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA,2,COMISSÃO PERMANENTE,COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA,CONSTITUIÇÃO E JUSTIÇA,2026-06-01 00:27:13
539385,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539385,CCOM,COMISSÃO DE COMUNICAÇÃO,COMUNICAÇÃO,2,COMISSÃO PERMANENTE,COMISSÃO DE COMUNICAÇÃO,COMUNICAÇÃO,2026-06-01 00:27:13
538638,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/538638,CCOMSOC,CONSELHO CONSULTIVO DE COMUNICAÇÃO SOCIAL,CONSELHO CONSULTIVO DE COMUNICAÇÃO SOCIAL,11,CONSELHO,CONSELHO CONSULTIVO DE COMUNICAÇÃO SOCIAL,COMUNICAÇÃO SOCIAL,2026-06-01 00:27:13
186,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/186,CCP,COORDENAÇÃO DE COMISSÕES PERMANENTES,COORDENAÇÃO DE COMISSÕES PERMANENTES,12000,ÓRGÃO DA CÂMARA DOS DEPUTADOS,COORDENAÇÃO DE COMISSÕES PERMANENTES,,2026-06-01 00:27:13
1002,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/1002,CCT,COORDENAÇÃO DE COMISSÕES TEMPORÁRIAS,COORDENAÇÃO DE COMISSÕES TEMPORÁRIAS,12000,ÓRGÃO DA CÂMARA DOS DEPUTADOS,COORDENAÇÃO DE COMISSÕES TEMPORÁRIAS,,2026-06-01 00:27:13
2002,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2002,CCTI,"COMISSÃO DE CIÊNCIA, TECNOLOGIA E INOVAÇÃO","CIÊNCIA, TECNOLOGIA E INOVAÇÃO",2,COMISSÃO PERMANENTE,"COMISSÃO DE CIÊNCIA, TECNOLOGIA E INOVAÇÃO",CIÊNCIA E TECNOLOGIA,2026-06-01 00:27:13
536996,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/536996,CCULT,COMISSÃO DE CULTURA,CULTURA,2,COMISSÃO PERMANENTE,COMISSÃO DE CULTURA,CULTURA,2026-06-01 00:27:13
2004,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2004,CDC,COMISSÃO DE DEFESA DO CONSUMIDOR,DEFESA DO CONSUMIDOR,2,COMISSÃO PERMANENTE,COMISSÃO DE DEFESA DO CONSUMIDOR,CONSUMIDOR,2026-06-01 00:27:13
2008,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2008,CDE,COMISSÃO DE DESENVOLVIMENTO ECONÔMICO,DESENVOLVIMENTO ECONÔMICO,2,COMISSÃO PERMANENTE,COMISSÃO DE DESENVOLVIMENTO ECONÔMICO,DESENVOLVIMENTO ECONÔMICO,2026-06-01 00:27:13
2007,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2007,CDHMIR,"COMISSÃO DE DIREITOS HUMANOS, MINORIAS E IGUALDADE RACIAL","DIREITOS HUMANOS, MINORIAS E IGUALDADE RACIAL",2,COMISSÃO PERMANENTE,"COMISSÃO DE DIREITOS HUMANOS, MINORIAS E IGUALDADE RACIAL",DIREITOS HUMANOS,2026-06-01 00:27:13
537148,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/537148,CDMULHER,"COORDENADORIA DOS DIREITOS DA MULHER (RESOLUÇÃO DA CÂMARA DOS DEPUTADOS Nº 31, DE 2013, QUE DISPÕE SOBRE A SECRETARIA DA MULHER)",COORDENADORIA DOS DIREITOS DA MULHER,15,COORDENADORIA DA MULHER,COORDENADORIA DOS DIREITOS DA MULHER,DIREITOS DA MULHER,2026-06-01 00:27:13
2006,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2006,CDU,COMISSÃO DE DESENVOLVIMENTO URBANO,DESENVOLVIMENTO URBANO,2,COMISSÃO PERMANENTE,COMISSÃO DE DESENVOLVIMENTO URBANO,DESENVOLVIMENTO URBANO,2026-06-01 00:27:13
2009,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2009,CE,COMISSÃO DE EDUCAÇÃO,EDUCAÇÃO,2,COMISSÃO PERMANENTE,COMISSÃO DE EDUCAÇÃO,EDUCAÇÃO,2026-06-01 00:27:13
399,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/399,CMIN,CONSELHO DE MINISTÉRIOS,CONSELHO DE MINISTÉRIOS,12000,ÓRGÃO DA CÂMARA DOS DEPUTADOS,CONSELHO DE MINISTÉRIOS,,2026-06-01 00:27:13
539411,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539411,CECANCER,"COMISSÃO ESPECIAL DESTINADA A ACOMPANHAR AS AÇÕES DE PREVENÇÃO E COMBATE AO CÂNCER, AO ACIDENTE VASCULAR CEREBRAL (AVC) E ÀS DOENÇAS DO CORAÇÃO.","PREVENÇÃO E COMBATE AO CÂNCER, AVC E DOENÇAS DO CORAÇÃO",3,COMISSÃO ESPECIAL,"COMISSÃO ESPECIAL SOBRE PREVENÇÃO E COMBATE AO CÂNCER, AVC E DOENÇAS DO CORAÇÃO",COMBATE AO CÂNCER,2026-06-01 00:27:13
537987,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/537987,CEDE2017,CENTRO DE ESTUDOS E DEBATES ESTRATÉGICOS,CENTRO DE ESTUDOS E DEBATES ESTRATÉGICOS,11,CONSELHO,CENTRO DE ESTUDOS E DEBATES ESTRATÉGICOS,CEDES,2026-06-01 00:27:13
537989,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/537989,CEDE2017,CENTRO DE ESTUDOS E DEBATES ESTRATÉGICOS,CENTRO DE ESTUDOS E DEBATES ESTRATÉGICOS,11,CONSELHO,CENTRO DE ESTUDOS E DEBATES ESTRATÉGICOS,,2026-06-01 00:27:13
537020,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/537020,CEDES,CENTRO DE ESTUDOS E DEBATES ESTRATÉGICOS,CENTRO DE ESTUDOS E DEBATES ESTRATÉGICOS,11,CONSELHO,CENTRO DE ESTUDOS E DEBATES ESTRATÉGICOS,CENTRO DE ESTUDOS,2026-06-01 00:27:13
538544,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/538544,CEDES,CENTRO DE ESTUDOS E DEBATES ESTRATÉGICOS,CENTRO DE ESTUDOS E DEBATES ESTRATÉGICOS,11,CONSELHO,CENTRO DE ESTUDOS E DEBATES ESTRATÉGICOS,,2026-06-01 00:27:13
539635,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539635,CEDESNAT,COMISSÃO ESPECIAL DESTINADA A ESTUDAR E ANALISAR FORMAS DE PREVENÇÃO E AUXÍLIO A DESASTRES E CALAMIDADES NATURAIS QUE VÊM ASSOLANDO O TERRITÓRIO NACIONAL,PREVENÇÃO E AUXÍLIO A DESASTRES E CALAMIDADES NATURAIS,3,COMISSÃO ESPECIAL,COMISSÃO ESPECIAL SOBRE PREVENÇÃO E AUXÍLIO A DESASTRES E CALAMIDADES NATURAIS,DESASTRES NATURAIS,2026-06-01 00:27:13
100046,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/100046,CEDI,CENTRO DE DOCUMENTAÇÃO E INFORMAÇÃO,CEDI,12000,ÓRGÃO DA CÂMARA DOS DEPUTADOS,CEDI,,2026-06-01 00:27:13
539589,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539589,CEDIRDIG,"COMISSÃO ESPECIAL PARA ESTUDO, ATUALIZAÇÃO, MODERNIZAÇÃO E ADAPTAÇÃO DE NORMAS JURÍDICAS BRASILEIRAS, NO SENTIDO DE INCORPORAR A ELAS OS AVANÇOS TECNOLÓGICOS NAS RELAÇÕES INTERPESSOAIS E ATIVIDADES DIÁRIAS",DIREITO DIGITAL,3,COMISSÃO ESPECIAL,COMISSÃO ESPECIAL SOBRE DIREITO DIGITAL,DIREITO DIGITAL,2026-06-01 00:27:13
6910,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/6910,CEDOS,COMISSÃO ESPECIAL DE DOCUMENTOS SIGILOSOS,RES 29/93 - DOCUMENTOS SIGILOSOS,3,COMISSÃO ESPECIAL,COMISSÃO ESPECIAL DE DOCUMENTOS SIGILOSOS (RESOLUÇÃO 29/93),DOCUMENTOS SIGILOSOS,2026-06-01 00:27:13
539419,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539419,CEENERG,"COMISSÃO ESPECIAL PARA ESTUDO, AVALIAÇÃO E ACOMPANHAMENTO DAS INICIATIVAS E MEDIDAS ADOTADAS PARA TRANSIÇÃO ENERGÉTICA - FONTES RENOVÁVEIS E PRODUÇÃO DE HIDROGÊNIO VERDE NO BRASIL",TRANSIÇÃO ENERGÉTICA E PRODUÇÃO DE HIDROGÊNIO VERDE,3,COMISSÃO ESPECIAL,COMISSÃO ESPECIAL SOBRE TRANSIÇÃO ENERGÉTICA E PRODUÇÃO DE HIDROGÊNIO VERDE,HIDROGÊNIO VERDE,2026-06-01 00:27:13
100846,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/100846,CENIN,CENTRO DE INFORMÁTICA,CENIN,12000,ÓRGÃO DA CÂMARA DOS DEPUTADOS,CENIN,,2026-06-01 00:27:13
539410,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539410,CEOBSTET,COMISSÃO ESPECIAL PARA ESTUDO DAS RAZÕES DO AUMENTO DE DENÚNCIAS DE VIOLÊNCIA OBSTÉTRICA E A ALTA TAXA DE MORTE MATERNA NO BRASIL,VIOLÊNCIA OBSTÉTRICA E MORTE MATERNA,3,COMISSÃO ESPECIAL,COMISSÃO ESPECIAL SOBRE VIOLÊNCIA OBSTÉTRICA E MORTE MATERNA,VIOLÊNCIA OBSTÉTRICA,2026-06-01 00:27:13
481,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/481,CESPACT,CESP - APLICAÇÃO DO CODIGO DE TRANSITO,CESP - APLICAÇÃO DO CODIGO DE TRANSITO,6,COMISSÃO MISTA PERMANENTE,CESP - APLICAÇÃO DO CODIGO DE TRANSITO,,2026-06-01 00:27:13
537236,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/537236,CESPO,COMISSÃO DO ESPORTE,ESPORTE,2,COMISSÃO PERMANENTE,COMISSÃO DO ESPORTE,ESPORTES,2026-06-01 00:27:13
102328,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102328,CEURG,COMISSÃO ESPECIAL PARA RECEBER O PARECER PROFERIDO EM PLENÁRIO DE MATÉRIA EM REGIME DE URGÊNCIA QUE NÃO TEVE A COMISSÃO ESPECIAL CONSTITUÍDA,COMISSÃO ESPECIAL DO PARECER PROFERIDO EM PLENÁRIO,3,COMISSÃO ESPECIAL,COMISSÃO ESPECIAL SOBRE O PARECER PROFERIDO EM PLENÁRIO DE MATÉRIA URGENTE,PARECER EM PLENÁRIO,2026-06-01 00:27:13
539837,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539837,CEXBRLEG,COMISSÃO EXTERNA DESTINADA A DISCUTIR OS ATOS DE PIRATARIA E A AGENDA DO CHAMADO “BRASIL LEGAL”,"ATOS DE PIRATARIA E AGENDA DO ""BRASIL LEGAL""",5,COMISSÃO EXTERNA,"COMISSÃO EXTERNA SOBRE OS ATOS DE PIRATARIA E A AGENDA DO ""BRASIL LEGAL""","PIRATARIA E A AGENDA DO ""BRASIL LEGAL""",2026-06-01 00:27:13
539421,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539421,CEXCHUMA,COMISSÃO EXTERNA DESTINADA A ACOMPANHAR A GRAVE SITUAÇÃO DO ESTADO DO MARANHÃO EM DECORRÊNCIA DAS FORTES CHUVAS,GRAVE SITUAÇÃO NO MARANHÃO EM DECORRÊNCIA DAS FORTES CHUVAS,5,COMISSÃO EXTERNA,COMISSÃO EXTERNA SOBRE GRAVE SITUAÇÃO NO MARANHÃO EM DECORRÊNCIA DAS FORTES CHUV,CHUVAS NO MARANHÃO,2026-06-01 00:27:13
539637,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539637,CEXCIRS,"COMISSÃO EXTERNA DESTINADA A APURAR E ACOMPANHAR OS DANOS CAUSADOS PELAS ENCHENTES DE 2023 E 2024, QUE ATINGIRAM O ESTADO DO RIO GRANDE DO SUL",DANOS CAUSADOS PELAS ENCHENTES NO RIO GRANDE DO SUL,5,COMISSÃO EXTERNA,COMISSÃO EXTERNA SOBRE DANOS CAUSADOS PELAS ENCHENTES NO RIO GRANDE DO SUL,ENCHENTES DO RS,2026-06-01 00:27:13
539849,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539849,CEXEXPLO,COMISSÃO EXTERNA DE PREVENÇÃO E ENFRENTAMENTO DA VIOLÊNCIA SEXUAL INFANTOJUVENIL.,PREVENÇÃO E ENFRENTAMENTO DA VIOLÊNCIA SEXUAL INFANTOJUVENIL,5,COMISSÃO EXTERNA,COMISSÃO EXTERNA SOBRE PREVENÇÃO E ENFRENTAMENTO DA VIOLÊNCIA SEXUAL INFANTOJUVENIL,VIOLÊNCIA SEXUAL INFANTOJUVENIL,2026-06-01 00:27:13
539414,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539414,CEXFPM,"COMISSÃO EXTERNA DESTINADA A VERIFICAR A SITUAÇÃO DOS MUNICÍPIOS QUE PERDERAM RECURSOS FINANCEIROS DO FPM, DEPOIS DOS CÁLCULOS FEITOS PELO TCU, COM BASE NO CENSO INACABADO DO IBGE",SITUAÇÃO DOS MUNICÍPIOS QUE PERDERAM RECURSOS DO FPM,5,COMISSÃO EXTERNA,COMISSÃO EXTERNA SOBRE A SITUAÇÃO DOS MUNICÍPIOS QUE PERDERAM RECURSOS DO FPM,MUNICÍPIOS,2026-06-01 00:27:13
539407,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539407,CEXMABRU,"COMISSÃO EXTERNA DESTINADA A FISCALIZAR OS ROMPIMENTOS DE BARRAGENS, EM ESPECIAL ACOMPANHAR A REPACTUAÇÃO DO ACORDO DE MARIANA E A REPARAÇÃO DO CRIME DE BRUMADINHO",FISCALIZAÇÃO DOS ROMPIMENTOS DE BARRAGENS E REPACTUAÇÃO,5,COMISSÃO EXTERNA,COMISSÃO EXTERNA SOBRE FISCALIZAÇÃO DOS ROMPIMENTOS DE BARRAGENS E REPACTUAÇÃO,ROMPIMENTOS DE BARRAGENS,2026-06-01 00:27:13
102424,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/102424,MPV101220,COMISSÃO MISTA DA MPV 1012/2020,MPV101220,9,COMISSÃO MEDIDA PROVISÓRIA,,,2026-06-01 00:27:13
539760,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539760,CEXMINAS,"COMISSÃO EXTERNA, SEM ÔNUS PARA A CÂMARA DOS DEPUTADOS, DESTINADA A ACOMPANHAR OS IMPACTOS SOCIAIS, AMBIENTAIS E ECONÔMICOS NA REGIÃO DO MUNICÍPIO DE CONCEIÇÃO DO PARÁ, NO ESTADO DE MINAS GERAIS, EM FUNÇÃO DE UM DESLIZAMENTO DE PILHA DE REJEITOS DE MINÉRIO DA MINERADORA JAGUAR MINING",DESLIZAMENTO DE REJEITOS DE MINÉRIO EM CONCEIÇÃO DO PARÁ/MG,5,COMISSÃO EXTERNA,COMISSÃO EXTERNA SOBRE O DESLIZAMENTO DE REJEITOS DE MINÉRIO EM CONCEIÇÃO DO PAR,DESLIZAMENTO NO PARÁ,2026-06-01 00:27:13
539413,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539413,CEXOBRAS,COMISSÃO EXTERNA DESTINADA A ACOMPANHAR E MONITORAR A CONCLUSÃO DAS OBRAS PÚBLICAS PARALISADAS E INACABADAS NO PAÍS,OBRAS PÚBLICAS PARALISADAS E INACABADAS NO PAÍS,5,COMISSÃO EXTERNA,COMISSÃO EXTERNA SOBRE OBRAS PÚBLICAS PARALISADAS E INACABADAS NO PAÍS,OBRAS INACABADAS,2026-06-01 00:27:13
539416,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539416,CEXRIOSF,COMISSÃO EXTERNA DESTINADA A FISCALIZAR E ACOMPANHAR IN LOCO A ATUAL SITUAÇÃO QUE SE ENCONTRA A TRANSPOSIÇÃO DO RIO SÃO FRANCISCO,TRANSPOSIÇÃO DO RIO SÃO FRANCISCO,5,COMISSÃO EXTERNA,COMISSÃO EXTERNA SOBRE A TRANSPOSIÇÃO DO RIO SÃO FRANCISCO,RIO SÃO FRANCISCO,2026-06-01 00:27:13
539796,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539796,CEXRSFEM,COMISSÃO EXTERNA DESTINADA A ACOMPANHAR OS GRAVES CASOS DE FEMINICÍDIOS OCORRIDOS NO ESTADO DO RIO GRANDE DO SUL,FEMINICÍDIOS OCORRIDOS NO ESTADO DO RIO GRANDE DO SUL,5,COMISSÃO EXTERNA,COMISSÃO EXTERNA SOBRE OS FEMINICÍDIOS OCORRIDOS NO ESTADO DO RIO GRANDE DO SUL,FEMINICÍDIOS NO RS,2026-06-01 00:27:13
539423,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539423,CEXSAUMT,"COMISSÃO EXTERNA DESTINADA A ACOMPANHAR, IN LOCO, O PROCESSO DE INTERVENÇÃO NA SAÚDE PÚBLICA DO MUNICÍPIO DE CUIABÁ-MT, DECRETADO PELO TRIBUNAL DE JUSTIÇA DO ESTADO DE MATO GROSSO",INTERVENÇÃO NA SAÚDE PÚBLICA DO MUNICÍPIO DE CUIABÁ-MT,5,COMISSÃO EXTERNA,COMISSÃO EXTERNA SOBRE A INTERVENÇÃO NA SAÚDE PÚBLICA DO MUNICÍPIO DE CUIABÁ-MT,SAÚDE EM CUIABÁ,2026-06-01 00:27:13
539422,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539422,CEXSOLAL,"COMISSÃO EXTERNA DESTINADA A ACOMPANHAR E FISCALIZAR OS DANOS SOCIAIS, AMBIENTAIS E ECONÔMICOS, DENTRE OUTROS, CAUSADOS PELO AFUNDAMENTO DO SOLO NA CIDADE DE MACEIÓ-AL",COLAPSO DO SOLO EM BAIRROS DE MACEIÓ-AL,5,COMISSÃO EXTERNA,COMISSÃO EXTERNA SOBRE O COLAPSO DO SOLO EM BAIRROS DE MACEIÓ-AL,COLAPSO DO SOLO,2026-06-01 00:27:13
539630,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539630,CEXTUBER,"COMISSÃO EXTERNA DESTINADA A ELABORAR PROPOSTAS PARA ANALISAR O ENFRENTAMENTO DA TUBERCULOSE COMO COMPROMISSO INTERNACIONAL PARA A ELIMINAÇÃO DESTA DOENÇA COMO PROBLEMA DE SAÚDE PÚBLICA ATÉ O ANO DE 2030, CONFORME PRECONIZADO PELA ORGANIZAÇÃO DAS NAÇÕES UNIDAS (ONU)",PROPOSTAS PARA ANÁLISE DO ENFRENTAMENTO DA TUBERCULOSE,5,COMISSÃO EXTERNA,COMISSÃO EXTERNA SOBRE PROPOSTAS PARA ANÁLISE DO ENFRENTAMENTO DA TUBERCULOSE,TUBERCULOSE,2026-06-01 00:27:13
539788,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539788,CEXTUNEL,"COMISSÃO EXTERNA DESTINADA A ACOMPANHAR E MONITORAR AS OBRAS DO TÚNEL SUBMERSO SANTOS-GUARUJÁ, PROJETO DE INFRAESTRUTURA E MOBILIDADE LANÇADO PELO GOVERNO FEDERAL, QUE VISA PROMOVER A LIGAÇÃO SECA DOS MUNICÍPIOS DE SANTOS E GUARUJÁ, NO LITORAL DO ESTADO DE SÃO PAULO, POR MEIO DE PASSAGEM SUBMERSA SOB O CANAL DO PORTO DE SANTOS.",MONITORAR OBRAS DO TÚNEL SANTOS-GUARUJÁ,5,COMISSÃO EXTERNA,COMISSÃO EXTERNA PARA MONITORAR OBRAS DO TÚNEL SANTOS-GUARUJÁ,TÚNEL SANTOS-GUARUJÁ,2026-06-01 00:27:13
539406,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539406,CEXYANOM,"COMISSÃO EXTERNA DESTINADA A ACOMPANHAR AS AUTORIDADES COMPETENTES NA INVESTIGAÇÃO E APURAÇÃO DA CRISE HUMANITÁRIA DOS INDÍGENAS YANOMAMI, NA REGIÃO NORTE DO PAÍS",ACOMPANHAR INVESTIGAÇÃO DA CRISE HUMANITÁRIA DOS YANOMAMI,5,COMISSÃO EXTERNA,COMISSÃO EXTERNA PARA ACOMPANHAR A INVESTIGAÇÃO DA CRISE DOS YANOMAMI,YANOMAMIS,2026-06-01 00:27:13
539838,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539838,CEXZMATA,"COMISSÃO EXTERNA DESTINADA A ACOMPANHAR, FISCALIZAR E PROPOR MEDIDAS RELATIVAS AOS IMPACTOS DAS CHUVAS INTENSAS OCORRIDAS NA ZONA DA MATA DE MINAS GERAIS",IMPACTO DAS CHUVAS INTENSAS OCORRIDAS NA ZONA DA MATA - MG,5,COMISSÃO EXTERNA,COMISSÃO EXTERNA SOBRE OS IMPACTOS DAS CHUVAS INTENSAS OCORRIDAS NA ZONA DA MATA - MG,ENCHENTES NA ZONA DA MATA - MG,2026-06-01 00:27:13
