id,uri,dataHoraInicio,dataHoraFim,situacao,descricaoTipo,descricao,localExterno,orgaos,urlRegistro,localCamara.nome,localCamara.predio,localCamara.sala,localCamara.andar,data_captura
81687,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/81687,2026-05-06 16:06:00,2026-05-06 17:35:00,ENCERRADA (FINAL),AUDIÊNCIA PÚBLICA,"DEBATE SOBRE OS FATORES ESTRUTURAIS QUE IMPACTAM A ECONOMIA BRASILEIRA (CUSTO BRASIL)
 (REQ 5/2026 CDE, DA DEPUTADA ADRIANA VENTURA)


1) CARLOS COSTA (CONFIRMADO - VÍDEOCONFERÊNCIA)
   ECONOMISTA

2) FÁBIO AUGUSTO PINA (CONFIRMADO)
   GESTOR DE ASSESSORIA ECONÔMICA
   FECOMÉRCIO - SP

3) LUIZ RAMOS (CONFIRMADO - VÍDEOCONFERÊNCIA)
   PRESIDENTE
  SINDICATO NACIONAL DE COMISSÁRIAS DE DESPACHOS, AGENTES TRANSITÁRIOS E INTERMEDIÁRIOS DE CARGA,   LOGÍSTICA E FRETES EM COMÉRCIO INTERNACIONAL - SINDICOMIS NACIONAL 

4) ROBERTO ORDINE (CONFIRMADO)
   VICE-PRESIDENTE DA ASSOCIAÇÃO COMERCIAL DE SÃO PAULO - ACSP E VICE-PRESIDENTE DA 
   CONFEDERAÇÃO DAS ASSOCIAÇÕES COMERCIAIS E EMPRESARIAIS DO BRASIL - CACB

5) RENATO CORONA (CONFIRMADO - VÍDEOCONFERÊNCIA)
   SUPERINTENDENTE DO DEPARTAMENTO DE COMPETITIVIDADE E TECNOLOGIA
   CENTRO DAS INDÚSTRIAS DO ESTADO DE SÃO PAULO - CIESP
   FEDERAÇÃO DAS INDÚSTRIAS DO ESTADO DE SÃO PAULO - FIESP",,"[{""ID"": 2008, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2008"", ""SIGLA"": ""CDE"", ""NOME"": ""COMISSÃO DE DESENVOLVIMENTO ECONÔMICO"", ""APELIDO"": ""DESENVOLVIMENTO ECONÔMICO"", ""CODTIPOORGAO"": 2, ""TIPOORGAO"": ""COMISSÃO PERMANENTE"", ""NOMEPUBLICACAO"": ""COMISSÃO DE DESENVOLVIMENTO ECONÔMICO"", ""NOMERESUMIDO"": ""DESENVOLVIMENTO ECONÔMICO""}]",HTTPS://WWW.YOUTUBE.COM/WATCH?V=FIOYTLW2Z-U,"ANEXO II, PLENÁRIO 05",,,,2026-06-03 08:38:45
81694,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/81694,2026-05-06 16:00:00,,CANCELADA,AUDIÊNCIA PÚBLICA,"EFICIÊNCIA ECONÔMICA E FISCAL, IMPACTO SOCIAL DAS SUBVENÇÕES E INCENTIVOS AO SETOR DE COMBUSTÍVEIS NO ROL DAS MEDIDAS PROVISÓRIAS Nº 1340, 1343 E 1349 DE 2026 E DECRETOS PRESIDENCIAIS CORRELATOS. 
 TEMA: ""EFICIÊNCIA ECONÔMICA E FISCAL, IMPACTO SOCIAL DAS SUBVENÇÕES E INCENTIVOS AO SETOR DE COMBUSTÍVEIS NO ROL DAS MEDIDAS PROVISÓRIAS Nº 1340, 1343 E 1349 DE 2026 E DECRETOS PRESIDENCIAIS CORRELATOS""

EM ANTENDIMENTO AO REQUERIMENTO 30/2026 DE AUTORIA DOS DEPUTADOS JUNIO AMARAL,  RODRIGO DA ZAELI E  LAFAYETTE DE ANDRADA.

PARTICIPANTES:

1. REPRESENTANTE DO MINISTÉRIO DE MINAS E ENERGIA (MME);

2. REPRESENTANTE DO MINISTÉRIO DA FAZENDA;
 
3.  DANIEL MAIA VIEIRA, DIRETOR DA AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS (ANP) (CONFIRMADO);

4. SÉRGIO ARAUJO, PRESIDENTE EXECUTIVO DA ASSOCIAÇÃO BRASILEIRA DOS IMPORTADORES DE COMBUSTÍVEIS - ABICOM;

5. REPRESENTANTE DO INSTITUTO BRASILEIRO DE PETRÓLEO E GÁS (IBP);

6. REPRESENTANTE DO INSTITUTO LIVRE MERCADO (ILM);

7. SERGIO BANDEIRA DE MELLO, PRESIDENTE DO SINDICATO NACIONAL DAS EMPRESAS DISTRIBUIDORAS DE GÁS LIQUEFEITO DE PETRÓLEO (SINDIGAS) (CONFIRMADO);

8. ESPECIALISTA EM DISTRIBUIÇÃO DE COMBUSTÍVEIS;

9. ANDRÉ PEREIRA TOKARSKI, PESQUISADOR DO INSTITUTO DE ESTUDOS ESTRATÉGICOS DE PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS (INEEP) (CONFIRMADO);

10. DEYVID BACELAR, ESPECIALISTA EM PETRÓLEO, GÁS E ENERGIA DA FEDERAÇÃO ÚNICA DOS PETROLEIROS (FUP) (CONFIRMADO);

11. CARLOS GERMANO DA SILVA FERREIRA JUNIOR, DIRETOR JURÍDICO DE COMPLIANCE E ASSUNTOS REGULATÓRIOS DA ASSOCIAÇÃO DAS DISTIRBUIDORAS DE COMBUSTÍVEIS (BRASILCOM) (CONFIRMADO).",,"[{""ID"": 2012, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2012"", ""SIGLA"": ""CME"", ""NOME"": ""COMISSÃO DE MINAS E ENERGIA"", ""APELIDO"": ""MINAS E ENERGIA"", ""CODTIPOORGAO"": 2, ""TIPOORGAO"": ""COMISSÃO PERMANENTE"", ""NOMEPUBLICACAO"": ""COMISSÃO DE MINAS E ENERGIA"", ""NOMERESUMIDO"": ""MINAS E ENERGIA""}]",,"ANEXO II, PLENÁRIO 14",,,,2026-06-03 08:38:45
81697,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/81697,2026-05-07 08:30:00,,CONVOCADA,REUNIÃO TÉCNICA,ESTÁGIO-VISITA,,"[{""ID"": 100950, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/100950"", ""SIGLA"": ""EVENTOS"", ""NOME"": ""EVENTOS"", ""APELIDO"": ""OUTROS EVENTOS"", ""CODTIPOORGAO"": 12000, ""TIPOORGAO"": ""ÓRGÃO DA CÂMARA DOS DEPUTADOS"", ""NOMEPUBLICACAO"": ""CÂMARA DOS DEPUTADOS - OUTROS EVENTOS"", ""NOMERESUMIDO"": NULL}]",,"ANEXO II, PLENÁRIO 03",,,,2026-06-03 08:38:45
81698,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/81698,2026-05-07 08:30:00,,CONVOCADA,REUNIÃO TÉCNICA,ESTÁGIO-VISITA,,"[{""ID"": 100950, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/100950"", ""SIGLA"": ""EVENTOS"", ""NOME"": ""EVENTOS"", ""APELIDO"": ""OUTROS EVENTOS"", ""CODTIPOORGAO"": 12000, ""TIPOORGAO"": ""ÓRGÃO DA CÂMARA DOS DEPUTADOS"", ""NOMEPUBLICACAO"": ""CÂMARA DOS DEPUTADOS - OUTROS EVENTOS"", ""NOMERESUMIDO"": NULL}]",,"ANEXO II, PLENÁRIO 04",,,,2026-06-03 08:38:45
81725,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/81725,2026-05-06 16:00:00,,CANCELADA,AUDIÊNCIA PÚBLICA,"FATORES ESTRUTURAIS QUE IMPACTAM A COMPETITIVIDADE DA ECONOMIA BRASILEIRA
 (REQ 5/2026 CDE, DA DEPUTADA ADRIANA VENTURA)


CONVIDADOS:

1)  (A CONFIRMAR)
   CENTRO DAS INDÚSTRIAS DO ESTADO DE SÃO PAULO - CIESP

2)  (A CONFIRMAR)
   DISTRITO DE INOVAÇÃO DE SÃO PAULO

3)  (A CONFIRMAR)
   FEDERAÇÃO DAS INDÚSTRIAS DO ESTADO DE SÃO PAULO - FIESP

4)  (A CONFIRMAR)
   FEDERAÇÃO DO COMÉRCIO DE BENS, SERVIÇOS E TURISMO DO ESTADO DE SÃO PAULO - FECOMERCIO-SP

5)  (A CONFIRMAR)
   INSTITUTO BRASILEIRO DE PLANEJAMENTO E TRIBUTAÇÃO - IBPT

6) MARCOS DE BARROS LISBOA (A CONFIRMAR)
   ECONOMISTA",,"[{""ID"": 2008, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2008"", ""SIGLA"": ""CDE"", ""NOME"": ""COMISSÃO DE DESENVOLVIMENTO ECONÔMICO"", ""APELIDO"": ""DESENVOLVIMENTO ECONÔMICO"", ""CODTIPOORGAO"": 2, ""TIPOORGAO"": ""COMISSÃO PERMANENTE"", ""NOMEPUBLICACAO"": ""COMISSÃO DE DESENVOLVIMENTO ECONÔMICO"", ""NOMERESUMIDO"": ""DESENVOLVIMENTO ECONÔMICO""}]",,A DEFINIR,,,,2026-06-03 08:38:45
81939,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/81939,2026-05-06 14:36:00,2026-05-06 14:39:00,ENCERRADA (FINAL),REUNIÃO DELIBERATIVA,DELIBERAÇÃO DAS INDICAÇÕES ÀS PROGRAMAÇÕES DA LOA 2026 ORIUNDAS DE EMENDAS,,"[{""ID"": 6066, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/6066"", ""SIGLA"": ""CTUR"", ""NOME"": ""COMISSÃO DE TURISMO"", ""APELIDO"": ""TURISMO"", ""CODTIPOORGAO"": 2, ""TIPOORGAO"": ""COMISSÃO PERMANENTE"", ""NOMEPUBLICACAO"": ""COMISSÃO DE TURISMO"", ""NOMERESUMIDO"": ""TURISMO""}]",HTTPS://WWW.YOUTUBE.COM/WATCH?V=WEZQJA54JLA,"ANEXO II, PLENÁRIO 05",,,,2026-06-03 08:38:45
81771,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/81771,2026-05-07 09:00:00,,CANCELADA,SEMINÁRIO,"REDUÇÃO DA JORNADA 6X1: IMPACTOS SOBRE AS MULHERES TRABALHADORAS
 PARTICIPANTES CONVIDADAS:

SIMONE SANTIAGO
SECRETÁRIA DE ESTADO DA MULHER DO ACRE (CONFRIMADA)

MARIA CLENILDA MOURA XAVIER
REPRESENTANTE DA SUPERINTENDÊNCIA REGIONAL DO TRABALHO E EMPREGO NO ACRE - SRTE/AC

MARIELLE RISSANNE GUERRA VIANA
PROCURADORA DO TRABALHO NO ACRE

JULLIANA MARQUES
DEFENSORA PÚBLICA GERAL DO ESTADO DO ACRE

NEUDA MUNIZ GOMES
SECRETÁRIA-EXECUTIVA DO CONSELHO ESTADUAL DOS DIREITOS DA MULHER - CEDIM/AC  (CONFIRMADA)

FRANCELINA BARREIROS AMARAL GURGEL
VICE-PRESIDENTE DA DIRETORIA EXECUTIVA DA FEDERAÇÃO DO COMÉRCIO DE BENS, SERVIÇOS E TURISMO DO ESTADO DO ACRE - FECOMÉRCIO/AC

REGINA RODRIGUES
VICE-PRESIDENTE DO FÓRUM DE MULHERES DO ALTO ACRE (CONFIRMADA)

ALMERINDA CUNHA
COORDENADORA DA ASSOCIAÇÃO DE MULHERES NEGRAS DO ACRE (CONFIRMADA)

REQUERIMENTO Nº 17/2026, DA DEPUTADA SOCORRO NERI",AUDITÓRIO DA SECRETARIA DE ESTADO DE EDUCAÇÃO E CULTURA DO ACRE,"[{""ID"": 537870, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/537870"", ""SIGLA"": ""CMULHER"", ""NOME"": ""COMISSÃO DE DEFESA DOS DIREITOS DA MULHER"", ""APELIDO"": ""DEFESA DOS DIREITOS DA MULHER"", ""CODTIPOORGAO"": 2, ""TIPOORGAO"": ""COMISSÃO PERMANENTE"", ""NOMEPUBLICACAO"": ""COMISSÃO DE DEFESA DOS DIREITOS DA MULHER"", ""NOMERESUMIDO"": ""MULHER""}]",,,,,,2026-06-03 08:38:45
81833,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/81833,2026-05-07 09:00:00,,CANCELADA,AUDIÊNCIA PÚBLICA,"DEBATER O PANORAMA ATUAL DA ATUAÇÃO DA CONFEDERAÇÃO NACIONAL DA INDÚSTRIA (CNI) E AS AÇÕES DESENVOLVIDAS PELO SERVIÇO NACIONAL DE APRENDIZAGEM INDUSTRIAL  (SENAI) NO ESTADO DE PERNAMBUCO.
 (REQ 15/2026 CDE, DO DEPUTADO FELIPE CARRERAS)

1)  MÁRCIO FERNANDO ELIAS ROSA (A CONFIRMAR)
   MINISTRO
   MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS (MDIC)


2) RICARDO ALVAREZ ALBAN (A CONFIRMAR)
   PRESIDENTE
   CONFEDERAÇÃO NACIONAL DA INDÚSTRIA


3)  FELIPE ESTEVES PINTO MORGADO (CONFIRMADO)
    SUPERINTENDENTE DE GESTÃO E DESEMPENHO
   SERVIÇO NACIONAL DE APRENDIZAGEM INDUSTRIAL (SENAI)


4) BRUNO VELOSO (A CONFIRMAR)
   PRESIDENTE
   FEDERAÇÃO DAS INDÚSTRIAS DO ESTADO DE PERNAMBUCO (FIEPE)


5) SIVALDO ALBINO (A CONFIRMAR)
   PREFEITO
   PREFEITURA DE GARANHUNS",,"[{""ID"": 2008, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2008"", ""SIGLA"": ""CDE"", ""NOME"": ""COMISSÃO DE DESENVOLVIMENTO ECONÔMICO"", ""APELIDO"": ""DESENVOLVIMENTO ECONÔMICO"", ""CODTIPOORGAO"": 2, ""TIPOORGAO"": ""COMISSÃO PERMANENTE"", ""NOMEPUBLICACAO"": ""COMISSÃO DE DESENVOLVIMENTO ECONÔMICO"", ""NOMERESUMIDO"": ""DESENVOLVIMENTO ECONÔMICO""}]",,"ANEXO II, PLENÁRIO 05",,,,2026-06-03 08:38:45
81863,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/81863,2026-05-06 15:38:00,2026-05-06 16:30:00,ENCERRADA (FINAL),AUDIÊNCIA PÚBLICA,"DEBATE SOBRE A REDUÇÃO DO IMPOSTO SOBRE VEÍCULOS AUTOMOTORES
 (REQ 21/2026 CCJC, DO DEPUTADO RODRIGO DE CASTRO)


1) HENRIQUE LIAN |  PRESIDENTE DA ASSOCIAÇÃO BRASILEIRA DE CONSUMIDORES - PROTESTE (CONFIRMADO);
 

2) KIM KATAGUIRI | DEPUTADO FEDERAL (CONFIRMADO);",,"[{""ID"": 2003, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2003"", ""SIGLA"": ""CCJC"", ""NOME"": ""COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA"", ""APELIDO"": ""CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA"", ""CODTIPOORGAO"": 2, ""TIPOORGAO"": ""COMISSÃO PERMANENTE"", ""NOMEPUBLICACAO"": ""COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA E DE CIDADANIA"", ""NOMERESUMIDO"": ""CONSTITUIÇÃO E JUSTIÇA""}]",HTTPS://WWW.YOUTUBE.COM/WATCH?V=KRGUZ3R3QG0,"ANEXO II, PLENÁRIO 01",,,,2026-06-03 08:38:45
81869,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/81869,2026-05-06 14:36:00,2026-05-06 15:47:00,ENCERRADA (FINAL),REUNIÃO DELIBERATIVA,"DISCUSSÃO E VOTAÇÃO DE PROPOSTAS LEGILATIVAS
 DELIBERAÇÃO DAS INDICAÇÕES ÀS PROGRAMAÇÕES DA LOA 2026 ORIUNDAS DAS EMENDAS DA COMISSÃO RP-8",,"[{""ID"": 539387, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539387"", ""SIGLA"": ""CPASF"", ""NOME"": ""COMISSÃO DE PREVIDÊNCIA, ASSISTÊNCIA SOCIAL, INFÂNCIA, ADOLESCÊNCIA E FAMÍLIA"", ""APELIDO"": ""PREVIDÊNCIA, ASSIS. SOCIAL, INFÂNCIA, ADOLESCÊNCIA E FAMÍLIA"", ""CODTIPOORGAO"": 2, ""TIPOORGAO"": ""COMISSÃO PERMANENTE"", ""NOMEPUBLICACAO"": ""COMISSÃO DE PREVIDÊNCIA, ASSISTÊNCIA SOCIAL, INFÂNCIA, ADOLESCÊNCIA E FAMÍLIA"", ""NOMERESUMIDO"": ""PREVIDÊNCIA E ASSISTÊNCIA""}]",HTTPS://WWW.YOUTUBE.COM/WATCH?V=PIJ1SN1XKFQ,"ANEXO II, PLENÁRIO 07",,,,2026-06-03 08:38:45
81897,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/81897,2026-05-06 14:33:00,2026-05-06 17:48:00,ENCERRADA (FINAL),AUDIÊNCIA PÚBLICA E DELIBERAÇÃO,"DIAGNÓSTICOS SOBRE O USO DO TEMPO PARA O TRABALHO 
 A - AUDIÊNCIA PÚBLICA

TEMA: DIAGNÓSTICOS SOBRE O USO DO TEMPO PARA O TRABALHO 

CONVIDADOS:

LUIZ MARINHO, MINISTRO DE ESTADO DO TRABALHO E EMPREGO (REQS 16, 19 E 30/26) - (CONFIRMADO);

VINÍCIUS CARVALHO PINHEIRO, DIRETOR DO ESCRITÓRIO DA ORGANIZAÇÃO INTERNACIONAL DO TRABALHO (OIT) PARA O BRASIL (REQS 15 E 17/26) - (CONFIRMADO);

TERESA CRISTINA D'ALMEIDA BASTEIRO, VICE-PROCURADORA GERAL DO MINISTÉRIO PÚBLICO DO TRABALHO (REQS 15 E 17/26) - (CONFIRMADA);

HUGO CAVALCANTI MELO FILHO, PROFESSOR, JUIZ DO TRABALHO E EX-PRESIDENTE DA ASSOCIAÇÃO NACIONAL DOS MAGISTRADOS DA JUSTIÇA DO TRABALHO (ANAMATRA) (REQ 9/26) - (CONFIRMADO).

(REQUERIMENTO Nº 9/2026, DO DEP. TÚLIO GADÊLHA)
(REQUERIMENTO Nº 15 E 16/2026, DO DEP. CARLOS ZARATTINI)
(REQUERIMENTO Nº 17 E 19/2026, DO DEP. FERNANDO MINEIRO)
(REQUERIMENTO Nº 30/2026, DA DEP. JÚLIA ZANATTA)

B - DELIBERAÇÃO DE REQUERIMENTOS:",,"[{""ID"": 539845, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539845"", ""SIGLA"": ""PEC22119"", ""NOME"": ""COMISSÃO ESPECIAL DESTINADA A PROFERIR PARECER À PROPOSTA DE EMENDA À CONSTITUIÇÃO Nº 221, DE 2019, DO SENHOR REGINALDO LOPES, QUE \""ALTERA O ART. 7º INCISO XII DA CONSTITUIÇÃO FEDERAL, REDUZINDO A JORNADA DE TRABALHO A 36 HORAS SEMANAIS EM 10 ANOS\"", E APENSADA"", ""APELIDO"": ""PEC 221/19 - REDUÇÃO DA JORNADA DE TRABALHO"", ""CODTIPOORGAO"": 3, ""TIPOORGAO"": ""COMISSÃO ESPECIAL"", ""NOMEPUBLICACAO"": ""COMISSÃO ESPECIAL SOBRE O FIM DA ESCALA 6X1 VIDA DIGNA AO TRABALHADOR (PEC 221/19)"", ""NOMERESUMIDO"": ""FIM DA ESCALA 6X1""}]",HTTPS://WWW.YOUTUBE.COM/WATCH?V=2OLQRKXTIEE,"ANEXO II, PLENÁRIO 02",,,,2026-06-03 08:38:45
81916,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/81916,2026-05-06 15:30:00,,CANCELADA,REUNIÃO DELIBERATIVA,"PLANO DE TRABALHO E VOTAÇÃO DE REQUERIMENTOS
 A - APRESENTAÇÃO DO PLANO DE TRABALHO DO RELATOR, DEP. JORGE GOETTEN;

B - DELIBERAÇÃO DE REQUERIMENTOS (ESTÃO SUJEITOS A PAUTA OS REQUERIMENTOS APRESENTADOS ATÉ 24H ANTES DO HORÁRIO DA REUNIÃO).",,"[{""ID"": 539844, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539844"", ""SIGLA"": ""PLP10821"", ""NOME"": ""COMISSÃO ESPECIAL DESTINADA A PROFERIR PARECER AO PROJETO DE LEI COMPLEMENTAR Nº 108, DE 2021, DO SENADO FEDERAL, QUE \""ALTERA A LEI COMPLEMENTAR Nº 123, DE 14 DE DEZEMBRO DE 2006, PARA PERMITIR O ENQUADRAMENTO COMO MICROEMPREENDEDOR INDIVIDUAL (MEI) DE PESSOA COM RECEITA BRUTA ANUAL IGUAL OU INFERIOR A R$ 130.000,00 (CENTO E TRINTA MIL REAIS), BEM COMO PARA PERMITIR QUE O MEI CONTRATE ATÉ 2 (DOIS) EMPREGADOS\"""", ""APELIDO"": ""PLP 108/21 - NOVO ENQUADRAMENTO MICROEMPREENDEDOR INDIVIDUAL"", ""CODTIPOORGAO"": 3, ""TIPOORGAO"": ""COMISSÃO ESPECIAL"", ""NOMEPUBLICACAO"": ""COMISSÃO ESPECIAL SOBRE O NOVO ENQUADRAMENTO DO MICROEMPREENDEDOR INDIVIDUAL (PLP 108/21)"", ""NOMERESUMIDO"": ""NOVO ENQUADRAMENTO MEI""}]",,"ANEXO II, PLENÁRIO 13",,,,2026-06-03 08:38:45
81957,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/81957,2026-05-06 15:25:00,2026-05-06 16:03:00,ENCERRADA (FINAL),VISITA OFICIAL,"VISITA DE DELEGAÇÃO DO ROYAL COLLEGE OF DEFENCE STUDIES (RCDS) DE LONDRES / REINO UNIDO
 VISITA DE DELEGAÇÃO DO ROYAL COLLEGE OF DEFENCE STUDIES DE LONDRES/ REINO UNIDO, COMPOSTA POR OFICIAIS MILITARES DE ALTA PATENTE E LÍDERES CIVIS DE DIVERSAS PARTES  DO MUNDO


OBJETIVOS DA VISITA: 

- COLHER PERCEPÇÕES SOBRE POLÍTICA EXTERNA E PERSPETIVAS GEOPOLÍTICAS, COM O OBJETIVO DE APROFUNDAR A COMPREENSÃO DAS DINÂMICAS ESTRATÉGICAS GLOBAIS, DA GOVERNANÇA, DA SEGURANÇA E DAS RELAÇÕES INTERNACIONAIS.
-  AMPLIAR A COMPREENSÃO SOBRE O PAPEL DO BRASIL NO CENÁRIO INTERNACIONAL E SOBRE OS PRINCIPAIS VETORES DO DESENVOLVIMENTO E DA SEGURANÇA DO PAÍS.",,"[{""ID"": 2018, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/2018"", ""SIGLA"": ""CREDN"", ""NOME"": ""COMISSÃO DE RELAÇÕES EXTERIORES E DE DEFESA NACIONAL"", ""APELIDO"": ""RELAÇÕES EXTERIORES E DE DEFESA NACIONAL"", ""CODTIPOORGAO"": 2, ""TIPOORGAO"": ""COMISSÃO PERMANENTE"", ""NOMEPUBLICACAO"": ""COMISSÃO DE RELAÇÕES EXTERIORES E DE DEFESA NACIONAL"", ""NOMERESUMIDO"": ""RELAÇÕES EXTERIORES""}]",,"ANEXO II, PLENÁRIO 03",,,,2026-06-03 08:38:45
81961,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/81961,2026-05-06 14:34:00,2026-05-06 16:32:00,ENCERRADA,VISITA OFICIAL,"ACORDO UE-MERCOSUL E FORTALECIMENTO DO MULTILATERALISMO
 DELEGAÇÃO:


- MARIAN SCHUEGRAF - EMBAIXADORA DA UNIÃO EUROPEIA NO BRASIL

- HÉLDER SOUSA SILVA (PARTIDO POPULAR EUROPEU, PORTUGAL), PRESIDENTE DA DELEGAÇÃO DO PARLAMENTO EUROPEU PARA AS RELAÇÕES COM O BRASIL

- JACEK PROTAS (PARTIDO POPULAR EUROPEU, POLÔNIA)

- EVELYN REGNER (SOCIALISTAS & DEMOCRATAS, ÁUSTRIA)

- NICOLÁS GONZÁLEZ CASARES (SOCIALISTAS E DEMOCRATAS, ESPANHA)

- ELIO DI RUPO (SOCIALISTAS E DEMOCRATAS, BÉLGICA)

- VALÉRIE DELOGE (PATRIOTAS PELA EUROPA, FRANÇA)

- MICHELE PICARO (CONSERVADORES E REFORMISTAS EUROPEUS, ITÁLIA)

- URMAS PAET (RENOVAR, ESTÓNIA)

- GABRIEL MATO (PARTIDO POPULAR EUROPEU, ESPANHA)",,"[{""ID"": 5973, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/5973"", ""SIGLA"": ""MERCOSUL"", ""NOME"": ""REPRESENTAÇÃO BRASILEIRA NO PARLAMENTO DO MERCOSUL"", ""APELIDO"": ""REPRESENTAÇÃO BRASILEIRA NO PARLAMENTO DO MERCOSUL"", ""CODTIPOORGAO"": 6, ""TIPOORGAO"": ""COMISSÃO MISTA PERMANENTE"", ""NOMEPUBLICACAO"": ""REPRESENTAÇÃO BRASILEIRA NO PARLAMENTO DO MERCOSUL"", ""NOMERESUMIDO"": ""MERCOSUL""}]",,SALA DE REUNIÕES DO COLÉGIO DE LÍDERES,,,,2026-06-03 08:38:45
81522,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/81522,2026-05-07 10:00:00,,CANCELADA,REUNIÃO,APRESENTAÇÃO DO RELATÓRIO FINAL,,"[{""ID"": 539789, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/539789"", ""SIGLA"": ""SUBCLIMA"", ""NOME"": ""A SUBCOMISSÃO ESPECIAL PARA TRATAR DE CLIMATIZAÇÃO NAS ESCOLAS"", ""APELIDO"": ""CE - CLIMATIZAÇÃO NAS ESCOLAS PÚBLICAS"", ""CODTIPOORGAO"": 25, ""TIPOORGAO"": ""SUBCOMISSÃO"", ""NOMEPUBLICACAO"": ""SUBCOMISSÃO ESPECIAL DE CLIMATIZAÇÃO NAS ESCOLAS PÚBLICAS (CE/SUBCLIMA)"", ""NOMERESUMIDO"": ""EDUCAÇÃO""}]",,"ANEXO II, PLENÁRIO 10",,,,2026-06-03 08:38:45
81720,HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/EVENTOS/81720,2026-05-08 08:00:00,,CONVOCADA,REUNIÃO TÉCNICA,3º ENCONTRO CIDADES VERDES RESILIENTES,,"[{""ID"": 100950, ""URI"": ""HTTPS://DADOSABERTOS.CAMARA.LEG.BR/API/V2/ORGAOS/100950"", ""SIGLA"": ""EVENTOS"", ""NOME"": ""EVENTOS"", ""APELIDO"": ""OUTROS EVENTOS"", ""CODTIPOORGAO"": 12000, ""TIPOORGAO"": ""ÓRGÃO DA CÂMARA DOS DEPUTADOS"", ""NOMEPUBLICACAO"": ""CÂMARA DOS DEPUTADOS - OUTROS EVENTOS"", ""NOMERESUMIDO"": NULL}]",,"ANEXO II, PLENÁRIO 03",,,,2026-06-03 08:38:45
