tipoVoto,dataRegistroVoto,idVotacaoContexto,deputado_.id,deputado_.uri,deputado_.nome,deputado_.siglaPartido,deputado_.uriPartido,deputado_.siglaUf,deputado_.idLegislatura,deputado_.urlFoto,deputado_.email,data_captura
Não,2026-05-19 16:08:43,,160600,https://dadosabertos.camara.leg.br/api/v2/deputados/160600,Arthur Oliveira Maia,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,BA,57,https://www.camara.leg.br/internet/deputado/bandep/160600.jpg,dep.arthuroliveiramaia@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,160601,https://dadosabertos.camara.leg.br/api/v2/deputados/160601,Pr. Marco Feliciano,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,57,https://www.camara.leg.br/internet/deputado/bandep/160601.jpg,dep.pr.marcofeliciano@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,178829,https://dadosabertos.camara.leg.br/api/v2/deputados/178829,Capitão Augusto,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,57,https://www.camara.leg.br/internet/deputado/bandep/178829.jpg,dep.capitaoaugusto@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,178860,https://dadosabertos.camara.leg.br/api/v2/deputados/178860,Paulo Azi,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,BA,57,https://www.camara.leg.br/internet/deputado/bandep/178860.jpg,dep.pauloazi@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,178881,https://dadosabertos.camara.leg.br/api/v2/deputados/178881,Aluisio Mendes,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,MA,57,https://www.camara.leg.br/internet/deputado/bandep/178881.jpg,dep.aluisiomendes@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,178884,https://dadosabertos.camara.leg.br/api/v2/deputados/178884,Hildo Rocha,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,MA,57,https://www.camara.leg.br/internet/deputado/bandep/178884.jpg,dep.hildorocha@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,178905,https://dadosabertos.camara.leg.br/api/v2/deputados/178905,Fabio Garcia,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,MT,57,https://www.camara.leg.br/internet/deputado/bandep/178905.jpg,dep.fabiogarcia@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,178908,https://dadosabertos.camara.leg.br/api/v2/deputados/178908,Delegado Éder Mauro,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,PA,57,https://www.camara.leg.br/internet/deputado/bandep/178908.jpg,dep.delegadoedermauro@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,178929,https://dadosabertos.camara.leg.br/api/v2/deputados/178929,Diego Garcia,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,PR,57,https://www.camara.leg.br/internet/deputado/bandep/178929.jpg,dep.diegogarcia@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,178934,https://dadosabertos.camara.leg.br/api/v2/deputados/178934,Toninho Wandscheer,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,PR,57,https://www.camara.leg.br/internet/deputado/bandep/178934.jpg,dep.toninhowandscheer@camara.leg.br,2026-06-01 00:55:19
Sim,2026-05-19 16:08:43,,178987,https://dadosabertos.camara.leg.br/api/v2/deputados/178987,Orlando Silva,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,SP,57,https://www.camara.leg.br/internet/deputado/bandep/178987.jpg,dep.orlandosilva@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,204355,https://dadosabertos.camara.leg.br/api/v2/deputados/204355,Da Vitoria,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,ES,57,https://www.camara.leg.br/internet/deputado/bandep/204355.jpg,dep.davitoria@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,204360,https://dadosabertos.camara.leg.br/api/v2/deputados/204360,Silvia Cristina,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,RO,57,https://www.camara.leg.br/internet/deputado/bandep/204360.jpg,dep.silviacristina@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,204372,https://dadosabertos.camara.leg.br/api/v2/deputados/204372,Julio Cesar Ribeiro,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,DF,57,https://www.camara.leg.br/internet/deputado/bandep/204372.jpg,dep.juliocesarribeiro@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,204374,https://dadosabertos.camara.leg.br/api/v2/deputados/204374,Bia Kicis,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,DF,57,https://www.camara.leg.br/internet/deputado/bandep/204374.jpg,dep.biakicis@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,204398,https://dadosabertos.camara.leg.br/api/v2/deputados/204398,Felipe Francischini,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,PR,57,https://www.camara.leg.br/internet/deputado/bandep/204398.jpg,dep.felipefrancischini@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,204404,https://dadosabertos.camara.leg.br/api/v2/deputados/204404,Lucas Redecker,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,RS,57,https://www.camara.leg.br/internet/deputado/bandep/204404.jpg,dep.lucasredecker@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,204460,https://dadosabertos.camara.leg.br/api/v2/deputados/204460,Carlos Jordy,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/204460.jpg,dep.carlosjordy@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,204474,https://dadosabertos.camara.leg.br/api/v2/deputados/204474,Juarez Costa,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,MT,57,https://www.camara.leg.br/internet/deputado/bandep/204474.jpg,dep.juarezcosta@camara.leg.br,2026-06-01 00:55:19
Sim,2026-05-19 16:08:43,,204501,https://dadosabertos.camara.leg.br/api/v2/deputados/204501,Alencar Santana,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,57,https://www.camara.leg.br/internet/deputado/bandep/204501.jpg,dep.alencarsantana@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,204512,https://dadosabertos.camara.leg.br/api/v2/deputados/204512,Delegado Marcelo Freitas,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,MG,57,https://www.camara.leg.br/internet/deputado/bandep/204512.jpg,dep.delegadomarcelofreitas@camara.leg.br,2026-06-01 00:55:19
Sim,2026-05-19 16:08:43,,204535,https://dadosabertos.camara.leg.br/api/v2/deputados/204535,Sâmia Bomfim,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,SP,57,https://www.camara.leg.br/internet/deputado/bandep/204535.jpg,dep.samiabomfim@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,204572,https://dadosabertos.camara.leg.br/api/v2/deputados/204572,Capitão Alberto Neto,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,AM,57,https://www.camara.leg.br/internet/deputado/bandep/204572.jpg,dep.capitaoalbertoneto@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,209787,https://dadosabertos.camara.leg.br/api/v2/deputados/209787,Nikolas Ferreira,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MG,57,https://www.camara.leg.br/internet/deputado/bandep/209787.jpg,dep.nikolasferreira@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,220529,https://dadosabertos.camara.leg.br/api/v2/deputados/220529,Gilson Daniel,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,ES,57,https://www.camara.leg.br/internet/deputado/bandep/220529.jpg,dep.gilsondaniel@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,220539,https://dadosabertos.camara.leg.br/api/v2/deputados/220539,Defensor Stélio Dener,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,RR,57,https://www.camara.leg.br/internet/deputado/bandep/220539.jpg,dep.defensorsteliodener@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,220543,https://dadosabertos.camara.leg.br/api/v2/deputados/220543,Ricardo Ayres,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,TO,57,https://www.camara.leg.br/internet/deputado/bandep/220543.jpg,dep.ricardoayres@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,220546,https://dadosabertos.camara.leg.br/api/v2/deputados/220546,Rodolfo Nogueira,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MS,57,https://www.camara.leg.br/internet/deputado/bandep/220546.jpg,dep.rodolfonogueira@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,220547,https://dadosabertos.camara.leg.br/api/v2/deputados/220547,Marcos Pollon,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MS,57,https://www.camara.leg.br/internet/deputado/bandep/220547.jpg,dep.marcospollon@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,220558,https://dadosabertos.camara.leg.br/api/v2/deputados/220558,Zé Trovão,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SC,57,https://www.camara.leg.br/internet/deputado/bandep/220558.jpg,dep.zetrovao@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,220583,https://dadosabertos.camara.leg.br/api/v2/deputados/220583,Delegado Fabio Costa,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,AL,57,https://www.camara.leg.br/internet/deputado/bandep/220583.jpg,dep.delegadofabiocosta@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,220588,https://dadosabertos.camara.leg.br/api/v2/deputados/220588,Roberto Duarte,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,AC,57,https://www.camara.leg.br/internet/deputado/bandep/220588.jpg,dep.robertoduarte@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,220590,https://dadosabertos.camara.leg.br/api/v2/deputados/220590,Coronel Ulysses,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,AC,57,https://www.camara.leg.br/internet/deputado/bandep/220590.jpg,dep.coronelulysses@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,220594,https://dadosabertos.camara.leg.br/api/v2/deputados/220594,Coronel Assis,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MT,57,https://www.camara.leg.br/internet/deputado/bandep/220594.jpg,dep.coronelassis@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,220654,https://dadosabertos.camara.leg.br/api/v2/deputados/220654,Delegado Paulo Bilynskyj,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,57,https://www.camara.leg.br/internet/deputado/bandep/220654.jpg,dep.delegadopaulobilynskyj@camara.leg.br,2026-06-01 00:55:19
Sim,2026-05-19 16:08:43,,220668,https://dadosabertos.camara.leg.br/api/v2/deputados/220668,Maria Arraes,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PE,57,https://www.camara.leg.br/internet/deputado/bandep/220668.jpg,dep.mariaarraes@camara.leg.br,2026-06-01 00:55:19
Sim,2026-05-19 16:08:43,,221338,https://dadosabertos.camara.leg.br/api/v2/deputados/221338,Professora Luciene Cavalcante,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,SP,57,https://www.camara.leg.br/internet/deputado/bandep/221338.jpg,dep.professoralucienecavalcante@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,235088,https://dadosabertos.camara.leg.br/api/v2/deputados/235088,Ribeiro Neto,SOLIDARIEDADE,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,MA,57,https://www.camara.leg.br/internet/deputado/bandep/235088.jpg,dep.ribeironeto@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:08:43,,235776,https://dadosabertos.camara.leg.br/api/v2/deputados/235776,Sérgio Turra,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,RS,57,https://www.camara.leg.br/internet/deputado/bandep/235776.jpg,dep.sergioturra@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,66385,https://dadosabertos.camara.leg.br/api/v2/deputados/66385,Julio Arcoverde,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PI,57,https://www.camara.leg.br/internet/deputado/bandep/66385.jpg,dep.julioarcoverde@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,74428,https://dadosabertos.camara.leg.br/api/v2/deputados/74428,Mendonça Filho,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,PE,57,https://www.camara.leg.br/internet/deputado/bandep/74428.jpg,dep.mendoncafilho@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,91228,https://dadosabertos.camara.leg.br/api/v2/deputados/91228,Waldemar Oliveira,AVANTE,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,PE,57,https://www.camara.leg.br/internet/deputado/bandep/91228.jpg,dep.waldemaroliveira@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,98057,https://dadosabertos.camara.leg.br/api/v2/deputados/98057,Lafayette de Andrada,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MG,57,https://www.camara.leg.br/internet/deputado/bandep/98057.jpg,dep.lafayettedeandrada@camara.leg.br,2026-06-01 00:55:19
Sim,2026-05-19 16:26:15,,141488,https://dadosabertos.camara.leg.br/api/v2/deputados/141488,Paulo Teixeira,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,57,https://www.camara.leg.br/internet/deputado/bandep/141488.jpg,dep.pauloteixeira@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,141531,https://dadosabertos.camara.leg.br/api/v2/deputados/141531,Rodrigo de Castro,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,MG,57,https://www.camara.leg.br/internet/deputado/bandep/141531.jpg,dep.rodrigodecastro@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,153423,https://dadosabertos.camara.leg.br/api/v2/deputados/153423,Renilce Nicodemos,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,PA,57,https://www.camara.leg.br/internet/deputado/bandep/153423.jpg,dep.renilcenicodemos@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,160600,https://dadosabertos.camara.leg.br/api/v2/deputados/160600,Arthur Oliveira Maia,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,BA,57,https://www.camara.leg.br/internet/deputado/bandep/160600.jpg,dep.arthuroliveiramaia@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,160601,https://dadosabertos.camara.leg.br/api/v2/deputados/160601,Pr. Marco Feliciano,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,57,https://www.camara.leg.br/internet/deputado/bandep/160601.jpg,dep.pr.marcofeliciano@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,178860,https://dadosabertos.camara.leg.br/api/v2/deputados/178860,Paulo Azi,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,BA,57,https://www.camara.leg.br/internet/deputado/bandep/178860.jpg,dep.pauloazi@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,178881,https://dadosabertos.camara.leg.br/api/v2/deputados/178881,Aluisio Mendes,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,MA,57,https://www.camara.leg.br/internet/deputado/bandep/178881.jpg,dep.aluisiomendes@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,178905,https://dadosabertos.camara.leg.br/api/v2/deputados/178905,Fabio Garcia,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,MT,57,https://www.camara.leg.br/internet/deputado/bandep/178905.jpg,dep.fabiogarcia@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,178908,https://dadosabertos.camara.leg.br/api/v2/deputados/178908,Delegado Éder Mauro,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,PA,57,https://www.camara.leg.br/internet/deputado/bandep/178908.jpg,dep.delegadoedermauro@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,178934,https://dadosabertos.camara.leg.br/api/v2/deputados/178934,Toninho Wandscheer,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,PR,57,https://www.camara.leg.br/internet/deputado/bandep/178934.jpg,dep.toninhowandscheer@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,178943,https://dadosabertos.camara.leg.br/api/v2/deputados/178943,Marcos Soares,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/178943.jpg,dep.marcossoares@camara.leg.br,2026-06-01 00:55:19
Sim,2026-05-19 16:26:15,,178987,https://dadosabertos.camara.leg.br/api/v2/deputados/178987,Orlando Silva,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,SP,57,https://www.camara.leg.br/internet/deputado/bandep/178987.jpg,dep.orlandosilva@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,204355,https://dadosabertos.camara.leg.br/api/v2/deputados/204355,Da Vitoria,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,ES,57,https://www.camara.leg.br/internet/deputado/bandep/204355.jpg,dep.davitoria@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,204360,https://dadosabertos.camara.leg.br/api/v2/deputados/204360,Silvia Cristina,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,RO,57,https://www.camara.leg.br/internet/deputado/bandep/204360.jpg,dep.silviacristina@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,204374,https://dadosabertos.camara.leg.br/api/v2/deputados/204374,Bia Kicis,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,DF,57,https://www.camara.leg.br/internet/deputado/bandep/204374.jpg,dep.biakicis@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,204398,https://dadosabertos.camara.leg.br/api/v2/deputados/204398,Felipe Francischini,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,PR,57,https://www.camara.leg.br/internet/deputado/bandep/204398.jpg,dep.felipefrancischini@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,204404,https://dadosabertos.camara.leg.br/api/v2/deputados/204404,Lucas Redecker,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,RS,57,https://www.camara.leg.br/internet/deputado/bandep/204404.jpg,dep.lucasredecker@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,204460,https://dadosabertos.camara.leg.br/api/v2/deputados/204460,Carlos Jordy,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/204460.jpg,dep.carlosjordy@camara.leg.br,2026-06-01 00:55:19
Sim,2026-05-19 16:26:15,,204534,https://dadosabertos.camara.leg.br/api/v2/deputados/204534,Tabata Amaral,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,SP,57,https://www.camara.leg.br/internet/deputado/bandep/204534.jpg,dep.tabataamaral@camara.leg.br,2026-06-01 00:55:19
Sim,2026-05-19 16:26:15,,204535,https://dadosabertos.camara.leg.br/api/v2/deputados/204535,Sâmia Bomfim,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,SP,57,https://www.camara.leg.br/internet/deputado/bandep/204535.jpg,dep.samiabomfim@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,204572,https://dadosabertos.camara.leg.br/api/v2/deputados/204572,Capitão Alberto Neto,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,AM,57,https://www.camara.leg.br/internet/deputado/bandep/204572.jpg,dep.capitaoalbertoneto@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,209787,https://dadosabertos.camara.leg.br/api/v2/deputados/209787,Nikolas Ferreira,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MG,57,https://www.camara.leg.br/internet/deputado/bandep/209787.jpg,dep.nikolasferreira@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,220529,https://dadosabertos.camara.leg.br/api/v2/deputados/220529,Gilson Daniel,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,ES,57,https://www.camara.leg.br/internet/deputado/bandep/220529.jpg,dep.gilsondaniel@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,220543,https://dadosabertos.camara.leg.br/api/v2/deputados/220543,Ricardo Ayres,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,TO,57,https://www.camara.leg.br/internet/deputado/bandep/220543.jpg,dep.ricardoayres@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,220546,https://dadosabertos.camara.leg.br/api/v2/deputados/220546,Rodolfo Nogueira,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MS,57,https://www.camara.leg.br/internet/deputado/bandep/220546.jpg,dep.rodolfonogueira@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,220547,https://dadosabertos.camara.leg.br/api/v2/deputados/220547,Marcos Pollon,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MS,57,https://www.camara.leg.br/internet/deputado/bandep/220547.jpg,dep.marcospollon@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,220558,https://dadosabertos.camara.leg.br/api/v2/deputados/220558,Zé Trovão,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SC,57,https://www.camara.leg.br/internet/deputado/bandep/220558.jpg,dep.zetrovao@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,220576,https://dadosabertos.camara.leg.br/api/v2/deputados/220576,Alfredo Gaspar,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,AL,57,https://www.camara.leg.br/internet/deputado/bandep/220576.jpg,dep.alfredogaspar@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,220583,https://dadosabertos.camara.leg.br/api/v2/deputados/220583,Delegado Fabio Costa,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,AL,57,https://www.camara.leg.br/internet/deputado/bandep/220583.jpg,dep.delegadofabiocosta@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,220588,https://dadosabertos.camara.leg.br/api/v2/deputados/220588,Roberto Duarte,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,AC,57,https://www.camara.leg.br/internet/deputado/bandep/220588.jpg,dep.robertoduarte@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,220590,https://dadosabertos.camara.leg.br/api/v2/deputados/220590,Coronel Ulysses,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,AC,57,https://www.camara.leg.br/internet/deputado/bandep/220590.jpg,dep.coronelulysses@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,220594,https://dadosabertos.camara.leg.br/api/v2/deputados/220594,Coronel Assis,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MT,57,https://www.camara.leg.br/internet/deputado/bandep/220594.jpg,dep.coronelassis@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 16:26:15,,220597,https://dadosabertos.camara.leg.br/api/v2/deputados/220597,Thiago Flores,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,RO,57,https://www.camara.leg.br/internet/deputado/bandep/220597.jpg,dep.thiagoflores@camara.leg.br,2026-06-01 00:55:19
