id,uri,sigla,nome,apelido,codTipoOrgao,tipoOrgao,nomePublicacao,nomeResumido,data_captura
102686,https://dadosabertos.camara.leg.br/api/v2/orgaos/102686,MPV118123,Comissão Mista da MPV 1181/2023,MPV118123,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102691,https://dadosabertos.camara.leg.br/api/v2/orgaos/102691,MPV118223,Comissão Mista da MPV 1182/2023,MPV118223,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102698,https://dadosabertos.camara.leg.br/api/v2/orgaos/102698,MPV118323,Comissão Mista da MPV 1183/2023,MPV118323,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102699,https://dadosabertos.camara.leg.br/api/v2/orgaos/102699,MPV118423,Comissão Mista da MPV 1184/2023,MPV118423,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102761,https://dadosabertos.camara.leg.br/api/v2/orgaos/102761,MPV118523,Comissão Mista da MPV 1185/2023,MPV118523,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102764,https://dadosabertos.camara.leg.br/api/v2/orgaos/102764,MPV118623,Comissão Mista da MPV 1186/2023,MPV118623,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102834,https://dadosabertos.camara.leg.br/api/v2/orgaos/102834,MPV118723,Comissão Mista da MPV 1187/2023,MPV118723,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102772,https://dadosabertos.camara.leg.br/api/v2/orgaos/102772,MPV118823,Comissão Mista da MPV 1188/2023,MPV118823,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102803,https://dadosabertos.camara.leg.br/api/v2/orgaos/102803,MPV118923,Comissão Mista da MPV 1189/2023,MPV118923,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102041,https://dadosabertos.camara.leg.br/api/v2/orgaos/102041,MPV119,Comissão Mista da MPV 1/2019,MPV119,9,Comissão Medida Provisória,MPV119,,2026-06-01 00:27:13
102802,https://dadosabertos.camara.leg.br/api/v2/orgaos/102802,MPV119023,Comissão Mista da MPV 1190/2023,MPV119023,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
6023,https://dadosabertos.camara.leg.br/api/v2/orgaos/6023,MPV11903,"Abre crédito extraordinário, em favor do Ministério dos Transportes, no valor de R$89.128.000,00, para os fins que especifica",MPV 119,9,Comissão Medida Provisória,MPV 119,,2026-06-01 00:27:13
102820,https://dadosabertos.camara.leg.br/api/v2/orgaos/102820,MPV119123,Comissão Mista da MPV 1191/2023,MPV119123,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102821,https://dadosabertos.camara.leg.br/api/v2/orgaos/102821,MPV119223,Comissão Mista da MPV 1192/2023,MPV119223,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102823,https://dadosabertos.camara.leg.br/api/v2/orgaos/102823,MPV119323,Comissão Mista da MPV 1193/2023,MPV119323,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102826,https://dadosabertos.camara.leg.br/api/v2/orgaos/102826,MPV119423,Comissão Mista da MPV 1194/2023,MPV119423,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102825,https://dadosabertos.camara.leg.br/api/v2/orgaos/102825,MPV119523,Comissão Mista da MPV 1195/2023,MPV119523,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102828,https://dadosabertos.camara.leg.br/api/v2/orgaos/102828,MPV119623,Comissão Mista da MPV 1196/2023,MPV119623,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102830,https://dadosabertos.camara.leg.br/api/v2/orgaos/102830,MPV119723,Comissão Mista da MPV 1197/2023,MPV119723,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102831,https://dadosabertos.camara.leg.br/api/v2/orgaos/102831,MPV119823,Comissão Mista da MPV 1198/2023,MPV119823,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102832,https://dadosabertos.camara.leg.br/api/v2/orgaos/102832,MPV119923,Comissão Mista da MPV 1199/2023,MPV119923,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102836,https://dadosabertos.camara.leg.br/api/v2/orgaos/102836,MPV120023,Comissão Mista da MPV 1200/2023,MPV120023,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
6060,https://dadosabertos.camara.leg.br/api/v2/orgaos/6060,MPV12003,"Altera o art. 16 da Medida Provisória nº 2.181-45, de 24 de agosto de 2001, que dispõe sobre operações financeiras entre o Tesouro Nacional e as entidades que menciona, e dá outras providências.",MPV12003,9,Comissão Medida Provisória,MPV12003,,2026-06-01 00:27:13
102835,https://dadosabertos.camara.leg.br/api/v2/orgaos/102835,MPV120123,Comissão Mista da MPV 1201/2023,MPV120123,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102840,https://dadosabertos.camara.leg.br/api/v2/orgaos/102840,MPV120223,Comissão Mista da MPV 1202/2023,MPV120223,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102839,https://dadosabertos.camara.leg.br/api/v2/orgaos/102839,MPV120224,Comissão Mista da MPV 1202/2024,MPV120224,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102841,https://dadosabertos.camara.leg.br/api/v2/orgaos/102841,MPV120323,Comissão Mista da MPV 1203/2023,MPV120323,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102838,https://dadosabertos.camara.leg.br/api/v2/orgaos/102838,MPV120324,Comissão Mista da MPV 1203/2024,MPV120324,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102837,https://dadosabertos.camara.leg.br/api/v2/orgaos/102837,MPV120423,Comissão Mista da MPV 1204/2023,MPV120423,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102845,https://dadosabertos.camara.leg.br/api/v2/orgaos/102845,MPV120924,Comissão Mista da MPV 1209/2024,MPV120924,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102847,https://dadosabertos.camara.leg.br/api/v2/orgaos/102847,MPV121024,Comissão Mista da MPV 1210/2024,MPV121024,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
6061,https://dadosabertos.camara.leg.br/api/v2/orgaos/6061,MPV12103,"Dispõe sobre a criação de subsidiárias integrais do Branco do Brasil S. A., para atuação no segmento de microfinanças e consórcios.",MPV121,9,Comissão Medida Provisória,MPV121,,2026-06-01 00:27:13
102849,https://dadosabertos.camara.leg.br/api/v2/orgaos/102849,MPV121124,Comissão Mista da MPV 1211/2024,MPV121124,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102850,https://dadosabertos.camara.leg.br/api/v2/orgaos/102850,MPV121224,Comissão Mista da MPV 1212/2024,MPV121224,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102852,https://dadosabertos.camara.leg.br/api/v2/orgaos/102852,MPV121424,Comissão Mista da MPV 1214/2024,MPV121424,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102856,https://dadosabertos.camara.leg.br/api/v2/orgaos/102856,MPV121824,Comissão Mista da MPV 1218/2024,MPV121824,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102853,https://dadosabertos.camara.leg.br/api/v2/orgaos/102853,MPV121924,Comissão Mista da MPV 1219/2024,MPV121924,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102854,https://dadosabertos.camara.leg.br/api/v2/orgaos/102854,MPV122024,Comissão Mista da MPV 1220/2024,MPV122024,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
6062,https://dadosabertos.camara.leg.br/api/v2/orgaos/6062,MPV12203,"Dispõe o direcionamento de depósitos à vista captados pelas instituições financeiras para operações de crédito destinadas à população de baixa renda e microempreendedores, autoriza o Poder Executivo a instituir o Programa de Incentivo à Implementação de Projetos de Interesse Social - PIPS, e dá outras providências.",MPV122,9,Comissão Medida Provisória,MPV122,,2026-06-01 00:27:13
102855,https://dadosabertos.camara.leg.br/api/v2/orgaos/102855,MPV122124,Comissão Mista da MPV 1221/2024,MPV122124,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102857,https://dadosabertos.camara.leg.br/api/v2/orgaos/102857,MPV122224,Comissão Mista da MPV 1222/2024,MPV122224,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102859,https://dadosabertos.camara.leg.br/api/v2/orgaos/102859,MPV122324,Comissão Mista da MPV 1223/2024,MPV122324,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102864,https://dadosabertos.camara.leg.br/api/v2/orgaos/102864,MPV122424,Comissão Mista da MPV 1224/2024,MPV122424,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102860,https://dadosabertos.camara.leg.br/api/v2/orgaos/102860,MPV122524,Comissão Mista da MPV 1225/2024,MPV122524,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102865,https://dadosabertos.camara.leg.br/api/v2/orgaos/102865,MPV122624,Comissão Mista da MPV 1226/2024,MPV122624,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102866,https://dadosabertos.camara.leg.br/api/v2/orgaos/102866,MPV122724,Comissão Mista da MPV 1227/2024,MPV122724,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102867,https://dadosabertos.camara.leg.br/api/v2/orgaos/102867,MPV122824,Comissão Mista da MPV 1228/2024,MPV122824,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102868,https://dadosabertos.camara.leg.br/api/v2/orgaos/102868,MPV122924,Comissão Mista da MPV 1229/2024,MPV122924,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102869,https://dadosabertos.camara.leg.br/api/v2/orgaos/102869,MPV123024,Comissão Mista da MPV 1230/2024,MPV123024,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
6063,https://dadosabertos.camara.leg.br/api/v2/orgaos/6063,MPV12303,"Define normas de regulação para o setor farmacêutico, cria a Câmara de Regulação do Mercado de Medicamentos - CMED, altera a Lei nº 6.360, de 23 de setembro de 1976, e dá outras providências.",MPV123,9,Comissão Medida Provisória,MPV123,,2026-06-01 00:27:13
102870,https://dadosabertos.camara.leg.br/api/v2/orgaos/102870,MPV123124,Comissão Mista da MPV 1231/2024,MPV123124,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102875,https://dadosabertos.camara.leg.br/api/v2/orgaos/102875,MPV123224,Comissão Mista da MPV 1232/2024,MPV123224,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102871,https://dadosabertos.camara.leg.br/api/v2/orgaos/102871,MPV123324,Comissão Mista da MPV 1233/2024,MPV123324,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102876,https://dadosabertos.camara.leg.br/api/v2/orgaos/102876,MPV123424,Comissão Mista da MPV 1234/2024,MPV123424,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102872,https://dadosabertos.camara.leg.br/api/v2/orgaos/102872,MPV123524,Comissão Mista da MPV 1235/2024,MPV123524,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102877,https://dadosabertos.camara.leg.br/api/v2/orgaos/102877,MPV123624,Comissão Mista da MPV 1236/2024,MPV123624,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102873,https://dadosabertos.camara.leg.br/api/v2/orgaos/102873,MPV123724,Comissão Mista da MPV 1237/2024,MPV123724,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102874,https://dadosabertos.camara.leg.br/api/v2/orgaos/102874,MPV123824,Comissão Mista da MPV 1238/2024,MPV123824,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102878,https://dadosabertos.camara.leg.br/api/v2/orgaos/102878,MPV123924,Comissão Mista da MPV 1239/2024,MPV123924,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102881,https://dadosabertos.camara.leg.br/api/v2/orgaos/102881,MPV124024,Comissão Mista da MPV 1240/2024,MPV124024,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
6064,https://dadosabertos.camara.leg.br/api/v2/orgaos/6064,MPV12403,"Dispõe sobre o Quadro de Pessoal da Agência Nacional de Águas, e dá outras providências.",MPV124,9,Comissão Medida Provisória,MPV124,,2026-06-01 00:27:13
102882,https://dadosabertos.camara.leg.br/api/v2/orgaos/102882,MPV124124,Comissão Mista da MPV 1241/2024,MPV124124,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102883,https://dadosabertos.camara.leg.br/api/v2/orgaos/102883,MPV124224,Comissão Mista da MPV 1242/2024,MPV124224,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102884,https://dadosabertos.camara.leg.br/api/v2/orgaos/102884,MPV124324,Comissão Mista da MPV 1243/2024,MPV124324,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102885,https://dadosabertos.camara.leg.br/api/v2/orgaos/102885,MPV124424,Comissão Mista da MPV 1244/2024,MPV124424,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102886,https://dadosabertos.camara.leg.br/api/v2/orgaos/102886,MPV124524,Comissão Mista da MPV 1245/2024,MPV124524,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102887,https://dadosabertos.camara.leg.br/api/v2/orgaos/102887,MPV124624,Comissão Mista da MPV 1246/2024,MPV124624,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102888,https://dadosabertos.camara.leg.br/api/v2/orgaos/102888,MPV124724,Comissão Mista da MPV 1247/2024,MPV124724,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102889,https://dadosabertos.camara.leg.br/api/v2/orgaos/102889,MPV124824,Comissão Mista da MPV 1248/2024,MPV124824,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102890,https://dadosabertos.camara.leg.br/api/v2/orgaos/102890,MPV124924,Comissão Mista da MPV 1249/2024,MPV124924,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102891,https://dadosabertos.camara.leg.br/api/v2/orgaos/102891,MPV125024,Comissão Mista da MPV 1250/2024,MPV125024,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
100071,https://dadosabertos.camara.leg.br/api/v2/orgaos/100071,MPV12503,"Institui no Brasil o sistema de Certificação do Processo Kemberley - SCPK, relativo à exportação e à importação de diamantes brutos, e dá outras providências.",MPV125,9,Comissão Medida Provisória,MPV125,,2026-06-01 00:27:13
102895,https://dadosabertos.camara.leg.br/api/v2/orgaos/102895,MPV125124,Comissão Mista da MPV 1251/2024,MPV125124,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102892,https://dadosabertos.camara.leg.br/api/v2/orgaos/102892,MPV125224,Comissão Mista da MPV 1252/2024,MPV125224,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102896,https://dadosabertos.camara.leg.br/api/v2/orgaos/102896,MPV125324,Comissão Mista da MPV 1253/2024,MPV125324,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102899,https://dadosabertos.camara.leg.br/api/v2/orgaos/102899,MPV125424,Comissão Mista da MPV 1254/2024,MPV125424,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102901,https://dadosabertos.camara.leg.br/api/v2/orgaos/102901,MPV125524,Comissão Mista da MPV 1255/2024,MPV125524,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102900,https://dadosabertos.camara.leg.br/api/v2/orgaos/102900,MPV125624,Comissão Mista da MPV 1256/2024,MPV125624,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102903,https://dadosabertos.camara.leg.br/api/v2/orgaos/102903,MPV125724,Comissão Mista da MPV 1257/2024,MPV125724,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102904,https://dadosabertos.camara.leg.br/api/v2/orgaos/102904,MPV125824,Comissão Mista da MPV 1258/2024,MPV125824,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102905,https://dadosabertos.camara.leg.br/api/v2/orgaos/102905,MPV125924,Comissão Mista da MPV 1259/2024,MPV125924,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102906,https://dadosabertos.camara.leg.br/api/v2/orgaos/102906,MPV126024,Comissão Mista da MPV 1260/2024,MPV126024,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
100072,https://dadosabertos.camara.leg.br/api/v2/orgaos/100072,MPV12603,"Dispõe sobre a assunção, pela União, de responsabilidades civis perante terceiros no caso de atentados terroristas, atos de guerra ou eventos correlatos, contra aeronaves de matrícula brasileira operadas por empresas brasileiras de transporte aéreo público, excluídas as empresas de táxi aéreo.",MPV126,9,Comissão Medida Provisória,MPV126,,2026-06-01 00:27:13
102907,https://dadosabertos.camara.leg.br/api/v2/orgaos/102907,MPV126124,Comissão Mista da MPV 1261/2024,MPV126124,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102908,https://dadosabertos.camara.leg.br/api/v2/orgaos/102908,MPV126224,Comissão Mista da MPV 1262/2024,MPV126224,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102909,https://dadosabertos.camara.leg.br/api/v2/orgaos/102909,MPV126324,Comissão Mista da MPV 1263/2024,MPV126324,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102910,https://dadosabertos.camara.leg.br/api/v2/orgaos/102910,MPV126424,Comissão Mista da MPV 1264/2024,MPV126424,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102911,https://dadosabertos.camara.leg.br/api/v2/orgaos/102911,MPV126524,Comissão Mista da MPV 1265/2024,MPV126524,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102912,https://dadosabertos.camara.leg.br/api/v2/orgaos/102912,MPV126624,Comissão Mista da MPV 1266/2024,MPV126624,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102913,https://dadosabertos.camara.leg.br/api/v2/orgaos/102913,MPV126724,Comissão Mista da MPV 1267/2024,MPV126724,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102914,https://dadosabertos.camara.leg.br/api/v2/orgaos/102914,MPV126824,Comissão Mista da MPV 1268/2024,MPV126824,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102917,https://dadosabertos.camara.leg.br/api/v2/orgaos/102917,MPV126924,Comissão Mista da MPV 1269/2024,MPV126924,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102918,https://dadosabertos.camara.leg.br/api/v2/orgaos/102918,MPV127024,Comissão Mista da MPV 1270/2024,MPV127024,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
100073,https://dadosabertos.camara.leg.br/api/v2/orgaos/100073,MPV12703,Dispõe sobre a criação do Programa Emergencial e Excepcional  de Apoio às Concessionárias de Serviços Públicos de Distribuição de Energia Elétrica e dá outras providências.,MPV127,9,Comissão Medida Provisória,MPV127,,2026-06-01 00:27:13
102919,https://dadosabertos.camara.leg.br/api/v2/orgaos/102919,MPV127124,Comissão Mista da MPV 1271/2024,MPV127124,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102920,https://dadosabertos.camara.leg.br/api/v2/orgaos/102920,MPV127224,Comissão Mista da MPV 1272/2024,MPV127224,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102922,https://dadosabertos.camara.leg.br/api/v2/orgaos/102922,MPV127324,Comissão Mista da MPV 1273/2024,MPV127324,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102923,https://dadosabertos.camara.leg.br/api/v2/orgaos/102923,MPV127424,Comissão Mista da MPV 1274/2024,MPV127424,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102924,https://dadosabertos.camara.leg.br/api/v2/orgaos/102924,MPV127524,Comissão Mista da MPV 1275/2024,MPV127524,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102931,https://dadosabertos.camara.leg.br/api/v2/orgaos/102931,MPV127624,Comissão Mista da MPV 1276/2024,MPV127624,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102932,https://dadosabertos.camara.leg.br/api/v2/orgaos/102932,MPV127724,Comissão Mista da MPV 1277/2024,MPV127724,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102935,https://dadosabertos.camara.leg.br/api/v2/orgaos/102935,MPV127824,Comissão Mista da MPV 1278/2024,MPV127824,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102933,https://dadosabertos.camara.leg.br/api/v2/orgaos/102933,MPV127924,Comissão Mista da MPV 1279/2024,MPV127924,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102936,https://dadosabertos.camara.leg.br/api/v2/orgaos/102936,MPV128024,Comissão Mista da MPV 1280/2024,MPV128024,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
100075,https://dadosabertos.camara.leg.br/api/v2/orgaos/100075,MPV12803,"Revoga a Medida Provisória nº 124, de 11 de julho de 2003, que dispõe sobre o Quadro de Pessoal da Agência Nacional de Águas, e dá outras providências.",MPV128,9,Comissão Medida Provisória,MPV128,,2026-06-01 00:27:13
100077,https://dadosabertos.camara.leg.br/api/v2/orgaos/100077,MPV12803,"Revoga a Medida Provisória nº 124, de 11 de julho de 2003, que dispõe sobre o Quadro de Pessoal da Agência Nacional de Águas e dá outras providências.",MPV128,9,Comissão Medida Provisória,MPV128,,2026-06-01 00:27:13
102937,https://dadosabertos.camara.leg.br/api/v2/orgaos/102937,MPV128124,Comissão Mista da MPV 1281/2024,MPV128124,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102938,https://dadosabertos.camara.leg.br/api/v2/orgaos/102938,MPV128224,Comissão Mista da MPV 1282/2024,MPV128224,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102939,https://dadosabertos.camara.leg.br/api/v2/orgaos/102939,MPV128324,Comissão Mista da MPV 1283/2024,MPV128324,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102940,https://dadosabertos.camara.leg.br/api/v2/orgaos/102940,MPV128424,Comissão Mista da MPV 1284/2024,MPV128424,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102941,https://dadosabertos.camara.leg.br/api/v2/orgaos/102941,MPV128524,Comissão Mista da MPV 1285/2024,MPV128524,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102942,https://dadosabertos.camara.leg.br/api/v2/orgaos/102942,MPV128624,Comissão Mista da MPV 1286/2024,MPV128624,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102943,https://dadosabertos.camara.leg.br/api/v2/orgaos/102943,MPV128725,Comissão Mista da MPV 1287/2025,MPV128725,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102944,https://dadosabertos.camara.leg.br/api/v2/orgaos/102944,MPV128825,Comissão Mista da MPV 1288/2025,MPV128825,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102946,https://dadosabertos.camara.leg.br/api/v2/orgaos/102946,MPV128925,Comissão Mista da MPV 1289/2025,MPV128925,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102947,https://dadosabertos.camara.leg.br/api/v2/orgaos/102947,MPV129025,Comissão Mista da MPV 1290/2025,MPV129025,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
100078,https://dadosabertos.camara.leg.br/api/v2/orgaos/100078,MPV12903,"Abre, em favor de Encargos Financeiros da União, crédito extraordinário no valor R$ 2.300.000.000,00, para os fins que especifica",MPV129,9,Comissão Medida Provisória,MPV129,,2026-06-01 00:27:13
102948,https://dadosabertos.camara.leg.br/api/v2/orgaos/102948,MPV129125,Comissão Mista da MPV 1291/2025,MPV129125,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102949,https://dadosabertos.camara.leg.br/api/v2/orgaos/102949,MPV129225,Comissão Mista da MPV 1292/2025,MPV129225,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102951,https://dadosabertos.camara.leg.br/api/v2/orgaos/102951,MPV129325,Comissão Mista da MPV 1293/2025,MPV129325,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102952,https://dadosabertos.camara.leg.br/api/v2/orgaos/102952,MPV129425,Comissão Mista da MPV 1294/2025,MPV129425,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102953,https://dadosabertos.camara.leg.br/api/v2/orgaos/102953,MPV129525,Comissão Mista da MPV 1295/2025,MPV129525,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
539807,https://dadosabertos.camara.leg.br/api/v2/orgaos/539807,MPV129625,Comissão Mista da MPV 1296/2025,MPV129625,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102977,https://dadosabertos.camara.leg.br/api/v2/orgaos/102977,MPV129725,Comissão Mista da MPV 1297/2025,MPV129725,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102954,https://dadosabertos.camara.leg.br/api/v2/orgaos/102954,MPV129825,Comissão Mista da MPV 1298/2025,MPV129825,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102957,https://dadosabertos.camara.leg.br/api/v2/orgaos/102957,MPV129925,Comissão Mista da MPV 1299/2025,MPV129925,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102956,https://dadosabertos.camara.leg.br/api/v2/orgaos/102956,MPV130025,Comissão Mista da MPV 1300/2025,MPV130025,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
100079,https://dadosabertos.camara.leg.br/api/v2/orgaos/100079,MPV13003,"Dispõe sobre a autorização para desconto de prestações em folha de pagamento, e dá outras providências",MPV130,9,Comissão Medida Provisória,MPV130,,2026-06-01 00:27:13
102955,https://dadosabertos.camara.leg.br/api/v2/orgaos/102955,MPV130125,Comissão Mista da MPV 1301/2025,MPV130125,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102958,https://dadosabertos.camara.leg.br/api/v2/orgaos/102958,MPV130225,Comissão Mista da MPV 1302/2025,MPV130225,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
539828,https://dadosabertos.camara.leg.br/api/v2/orgaos/539828,MPV130325,Comissão Mista da MPV 1303/2025,MPV130325,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102959,https://dadosabertos.camara.leg.br/api/v2/orgaos/102959,MPV130425,Comissão Mista da MPV 1304/2025,MPV130425,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102960,https://dadosabertos.camara.leg.br/api/v2/orgaos/102960,MPV130525,Comissão Mista da MPV 1305/2025,MPV130525,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102962,https://dadosabertos.camara.leg.br/api/v2/orgaos/102962,MPV130625,Comissão Mista da MPV 1306/2025,MPV130625,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102961,https://dadosabertos.camara.leg.br/api/v2/orgaos/102961,MPV130725,Comissão Mista da MPV 1307/2025,MPV130725,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102963,https://dadosabertos.camara.leg.br/api/v2/orgaos/102963,MPV130825,Comissão Mista da MPV 1308/2025,MPV130825,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102964,https://dadosabertos.camara.leg.br/api/v2/orgaos/102964,MPV130925,Comissão Mista da MPV 1309/2025,MPV130925,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102966,https://dadosabertos.camara.leg.br/api/v2/orgaos/102966,MPV131025,Comissão Mista da MPV 1310/2025,MPV131025,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
100081,https://dadosabertos.camara.leg.br/api/v2/orgaos/100081,MPV13103,"Estabelece normas para o plantio e comercialização da produção de soja da safra de 2004, e dá outras providências",MPV131,9,Comissão Medida Provisória,MPV131,,2026-06-01 00:27:13
102967,https://dadosabertos.camara.leg.br/api/v2/orgaos/102967,MPV131125,Comissão Mista da MPV 1311/2025,MPV131125,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102968,https://dadosabertos.camara.leg.br/api/v2/orgaos/102968,MPV131225,Comissão Mista da MPV 1312/2025,MPV131225,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102969,https://dadosabertos.camara.leg.br/api/v2/orgaos/102969,MPV131325,Comissão Mista da MPV 1313/2025,MPV131325,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
102970,https://dadosabertos.camara.leg.br/api/v2/orgaos/102970,MPV131425,Comissão Mista da MPV 1314/2025,MPV131425,9,Comissão Medida Provisória,,,2026-06-01 00:27:13
