tipoVoto,dataRegistroVoto,idVotacaoContexto,deputado_.id,deputado_.uri,deputado_.nome,deputado_.siglaPartido,deputado_.uriPartido,deputado_.siglaUf,deputado_.idLegislatura,deputado_.urlFoto,deputado_.email,data_captura
Sim,2026-05-28 14:31:34,2351506102,204379,https://dadosabertos.camara.leg.br/api/v2/deputados/204379,Acácio Favacho,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,AP,57,https://www.camara.leg.br/internet/deputado/bandep/204379.jpg,dep.acaciofavacho@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-06 20:45:13,244725999,220552,https://dadosabertos.camara.leg.br/api/v2/deputados/220552,Zucco,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RS,57,https://www.camara.leg.br/internet/deputado/bandep/220552.jpg,dep.zucco@camara.leg.br,2026-06-01 00:55:19
Sim,2026-05-28 15:10:32,2351506104,235800,https://dadosabertos.camara.leg.br/api/v2/deputados/235800,Jorge Araújo,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,BA,57,https://www.camara.leg.br/internet/deputado/bandep/235800.jpg,dep.jorgearaujo@camara.leg.br,2026-06-01 00:55:19
Sim,2026-05-28 15:43:28,2351506108,178937,https://dadosabertos.camara.leg.br/api/v2/deputados/178937,Altineu Côrtes,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/178937.jpg,dep.altineucortes@camara.leg.br,2026-06-01 00:55:19
Sim,2026-05-28 16:13:17,2351506112,235620,https://dadosabertos.camara.leg.br/api/v2/deputados/235620,Ilacir Bicalho,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,MG,57,https://www.camara.leg.br/internet/deputado/bandep/235620.jpg,dep.ilacirbicalho@camara.leg.br,2026-06-01 00:55:19
Abstenção,2026-05-28 16:45:17,2351506115,74454,https://dadosabertos.camara.leg.br/api/v2/deputados/74454,Eunício Oliveira,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,CE,57,https://www.camara.leg.br/internet/deputado/bandep/74454.jpg,dep.euniciooliveira@camara.leg.br,2026-06-01 00:55:19
Sim,2026-05-28 17:19:16,2351506122,220570,https://dadosabertos.camara.leg.br/api/v2/deputados/220570,Dr. Ismael Alexandrino,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,GO,57,https://www.camara.leg.br/internet/deputado/bandep/220570.jpg,dep.dr.ismaelalexandrino@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-20 14:59:24,235153628,74041,https://dadosabertos.camara.leg.br/api/v2/deputados/74041,Luiz Couto,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PB,57,https://www.camara.leg.br/internet/deputado/bandep/74041.jpg,dep.luizcouto@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-19 18:04:56,242288723,74262,https://dadosabertos.camara.leg.br/api/v2/deputados/74262,Carlos Sampaio,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,SP,57,https://www.camara.leg.br/internet/deputado/bandep/74262.jpg,dep.carlossampaio@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-06 12:40:12,242714654,73801,https://dadosabertos.camara.leg.br/api/v2/deputados/73801,Renildo Calheiros,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,PE,57,https://www.camara.leg.br/internet/deputado/bandep/73801.jpg,dep.renildocalheiros@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-28 10:28:37,243366344,74537,https://dadosabertos.camara.leg.br/api/v2/deputados/74537,Claudio Cajado,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,BA,57,https://www.camara.leg.br/internet/deputado/bandep/74537.jpg,dep.claudiocajado@camara.leg.br,2026-06-01 00:55:19
Sim,2026-05-19 20:47:48,244798357,178946,https://dadosabertos.camara.leg.br/api/v2/deputados/178946,Soraya Santos,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/178946.jpg,dep.sorayasantos@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-06 11:09:54,246793631,66385,https://dadosabertos.camara.leg.br/api/v2/deputados/66385,Julio Arcoverde,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PI,57,https://www.camara.leg.br/internet/deputado/bandep/66385.jpg,dep.julioarcoverde@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-13 12:20:59,246793642,66385,https://dadosabertos.camara.leg.br/api/v2/deputados/66385,Julio Arcoverde,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PI,57,https://www.camara.leg.br/internet/deputado/bandep/66385.jpg,dep.julioarcoverde@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-06 11:17:10,248171736,74057,https://dadosabertos.camara.leg.br/api/v2/deputados/74057,Alice Portugal,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,BA,57,https://www.camara.leg.br/internet/deputado/bandep/74057.jpg,dep.aliceportugal@camara.leg.br,2026-06-01 00:55:19
Sim,2026-05-19 17:51:48,25658048,74478,https://dadosabertos.camara.leg.br/api/v2/deputados/74478,Luciano Bivar,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,PE,57,https://www.camara.leg.br/internet/deputado/bandep/74478.jpg,dep.lucianobivar@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-21 15:27:14,258658730,178831,https://dadosabertos.camara.leg.br/api/v2/deputados/178831,André Abdon,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,AP,57,https://www.camara.leg.br/internet/deputado/bandep/178831.jpg,dep.andreabdon@camara.leg.br,2026-06-01 00:55:19
Sim,2026-05-13 16:37:43,260199042,220559,https://dadosabertos.camara.leg.br/api/v2/deputados/220559,Julia Zanatta,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SC,57,https://www.camara.leg.br/internet/deputado/bandep/220559.jpg,dep.juliazanatta@camara.leg.br,2026-06-01 00:55:19
Sim,2026-05-19 17:08:57,260524312,74295,https://dadosabertos.camara.leg.br/api/v2/deputados/74295,Inácio Arruda,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,CE,57,https://www.camara.leg.br/internet/deputado/bandep/74295.jpg,dep.inacioarruda@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-20 20:43:33,261373129,160598,https://dadosabertos.camara.leg.br/api/v2/deputados/160598,Flávia Morais,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,GO,57,https://www.camara.leg.br/internet/deputado/bandep/160598.jpg,dep.flaviamorais@camara.leg.br,2026-06-01 00:55:19
Sim,2026-05-20 22:24:45,261373147,179001,https://dadosabertos.camara.leg.br/api/v2/deputados/179001,Márcio Biolchi,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,RS,57,https://www.camara.leg.br/internet/deputado/bandep/179001.jpg,dep.marciobiolchi@camara.leg.br,2026-06-01 00:55:19
Sim,2026-05-20 21:55:48,261373165,220611,https://dadosabertos.camara.leg.br/api/v2/deputados/220611,General Pazuello,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/220611.jpg,dep.generalpazuello@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-20 16:58:04,26259798,215043,https://dadosabertos.camara.leg.br/api/v2/deputados/215043,Josivaldo JP,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,MA,57,https://www.camara.leg.br/internet/deputado/bandep/215043.jpg,dep.josivaldojp@camara.leg.br,2026-06-01 00:55:19
Não,2026-05-26 16:50:22,26264328,204498,https://dadosabertos.camara.leg.br/api/v2/deputados/204498,Olival Marques,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,PA,57,https://www.camara.leg.br/internet/deputado/bandep/204498.jpg,dep.olivalmarques@camara.leg.br,2026-06-01 00:55:19
