ano,mes,tipoDespesa,codDocumento,tipoDocumento,codTipoDocumento,dataDocumento,numDocumento,valorDocumento,urlDocumento,nomeFornecedor,cnpjCpfFornecedor,valorLiquido,valorGlosa,numRessarcimento,codLote,parcela,idDeputado,data_captura
2026,2,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8079231,Recibos/Outros,1,2026-02-12 00:00:00,33258568,88.59,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8079231.pdf,Manychat,00000000000010,88.59,0.0,,2224959,0,204528,2026-06-01 00:26:35
2026,1,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8055162,Recibos/Outros,1,2026-01-11 00:00:00,1E45AD22-0025,111.71,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8055162.pdf,"OpenAI OpCo, LLC",00000000000010,111.71,0.0,,2211594,0,204528,2026-06-01 00:26:35
2026,3,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8082165,Recibos/Outros,1,2026-03-11 00:00:00,1E45AD220027,107.24,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082165.pdf,"OpenAI OpCo, LLC",00000000000010,107.24,0.0,,2226594,0,204528,2026-06-01 00:26:35
2026,2,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8079225,Recibos/Outros,1,2026-02-11 00:00:00,1E45AD220026,107.75,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8079225.pdf,"OpenAI, LLC",00000000000010,107.75,0.0,,2224959,0,204528,2026-06-01 00:26:35
2026,3,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8082177,Recibos/Outros,1,2026-03-11 00:00:00,3C4A1666-0006,276.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082177.pdf,"Twitter, Inc.",00000000000010,276.0,0.0,,2226594,0,204528,2026-06-01 00:26:35
2026,1,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8055164,Recibos/Outros,1,2026-01-20 00:00:00,20012616549,165.49,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8055164.pdf,Zapier Inc.,00000000000010,165.49,0.0,,2211594,0,204528,2026-06-01 00:26:35
2026,2,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8079242,Recibos/Outros,1,2026-02-20 00:00:00,20022026160,160.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8079242.pdf,Zapier Inc.,00000000000010,160.0,0.0,,2224959,0,204528,2026-06-01 00:26:35
2026,3,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8082205,Recibos/Outros,1,2026-03-20 00:00:00,20032026160,160.0,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082205.pdf,Zapier Inc.,00000000000010,160.0,0.0,,2226594,0,204528,2026-06-01 00:26:35
2026,1,TELEFONIA,8055166,Nota Fiscal,0,2026-01-01 00:00:00,00000886710849,478.99,,Telefônica Brasil S.A. VIVO,02558157000162,478.99,0.0,,2211594,0,204528,2026-06-01 00:26:35
2026,1,TELEFONIA,8055168,Nota Fiscal,0,2026-01-01 00:00:00,00000886710853,59.0,,Telefônica Brasil S.A. VIVO,02558157000162,59.0,0.0,,2211594,0,204528,2026-06-01 00:26:35
2026,2,TELEFONIA,8055171,Nota Fiscal,0,2026-02-01 00:00:00,00000904767019,478.99,,Telefônica Brasil S.A. VIVO,02558157000162,478.99,0.0,,2211595,0,204528,2026-06-01 00:26:35
2026,2,TELEFONIA,8055170,Nota Fiscal,0,2026-02-01 00:00:00,00000904767041,59.0,,Telefônica Brasil S.A. VIVO,02558157000162,59.0,0.0,,2211595,0,204528,2026-06-01 00:26:35
2026,3,TELEFONIA,8082172,Nota Fiscal,0,2026-03-01 00:00:00,00000924875242,478.99,,TELEFÔNICA BRASIL S/A - VIVO,02558157000162,478.99,0.0,,2226594,0,204528,2026-06-01 00:26:35
2026,3,TELEFONIA,8082174,Nota Fiscal,0,2026-03-01 00:00:00,00000924875265,59.0,,TELEFÔNICA BRASIL S/A - VIVO,02558157000162,59.0,0.0,,2226594,0,204528,2026-06-01 00:26:35
2026,3,ASSINATURA DE PUBLICAÇÕES,8082162,Recibos/Outros,1,2026-03-05 00:00:00,0503202659880,598.8,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082162.pdf,Empresa Folha da Manha S.A.,60579703000148,598.8,0.0,,2226593,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082063,Recibos/Outros,1,2026-03-02 00:00:00,0203266098,60.98,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082063.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,60.98,0.0,,2226591,0,204528,2026-06-01 00:26:35
2026,2,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8080094,Recibos/Outros,1,2026-02-03 00:00:00,030220264897,48.97,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8080094.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,48.97,0.0,,2225454,0,204528,2026-06-01 00:26:35
2026,2,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8080091,Recibos/Outros,1,2026-02-03 00:00:00,030220265698,56.98,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8080091.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,56.98,0.0,,2225454,0,204528,2026-06-01 00:26:35
2026,2,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8080096,Recibos/Outros,1,2026-02-09 00:00:00,090220264898,48.98,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8080096.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,48.98,0.0,,2225454,0,204528,2026-06-01 00:26:35
2026,2,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8080099,Recibos/Outros,1,2026-02-09 00:00:00,090220265399,53.99,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8080099.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,53.99,0.0,,2225454,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082065,Recibos/Outros,1,2026-03-09 00:00:00,090320264998,49.98,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082065.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,49.98,0.0,,2226591,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082067,Recibos/Outros,1,2026-03-09 00:00:00,090320266299,62.99,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082067.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,62.99,0.0,,2226591,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082069,Recibos/Outros,1,2026-03-12 00:00:00,120320264497,44.97,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082069.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,44.97,0.0,,2226591,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082072,Recibos/Outros,1,2026-03-16 00:00:00,160320263594,35.94,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082072.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,35.94,0.0,,2226591,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082074,Recibos/Outros,1,2026-03-16 00:00:00,160320264393,43.93,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082074.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,43.93,0.0,,2226591,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082075,Recibos/Outros,1,2026-03-19 00:00:00,190320264799,47.99,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082075.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,47.99,0.0,,2226591,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082076,Recibos/Outros,1,2026-03-23 00:00:00,230320263795,37.95,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082076.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,37.95,0.0,,2226591,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082078,Recibos/Outros,1,2026-03-23 00:00:00,230320264294,42.94,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082078.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,42.94,0.0,,2226591,0,204528,2026-06-01 00:26:35
2026,2,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8080088,Recibos/Outros,1,2026-02-24 00:00:00,240220261495,14.95,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8080088.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,14.95,0.0,,2225454,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082080,Recibos/Outros,1,2026-03-25 00:00:00,250320264395,43.95,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082080.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,43.95,0.0,,2226591,0,204528,2026-06-01 00:26:35
2026,2,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8080100,Recibos/Outros,1,2026-02-26 00:00:00,260220264398,43.98,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8080100.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,43.98,0.0,,2225454,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082090,Recibos/Outros,1,2026-03-02 00:00:00,sn,35.96,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082090.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,35.96,0.0,,2226592,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082102,Recibos/Outros,1,2026-03-05 00:00:00,sn,15.98,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082102.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,15.98,0.0,,2226592,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082103,Recibos/Outros,1,2026-03-05 00:00:00,sn,16.99,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082103.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,16.99,0.0,,2226592,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082089,Recibos/Outros,1,2026-03-05 00:00:00,sn,63.98,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082089.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,63.98,0.0,,2226592,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082107,Recibos/Outros,1,2026-03-10 00:00:00,sn,15.98,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082107.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,15.98,0.0,,2226592,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082108,Recibos/Outros,1,2026-03-10 00:00:00,sn,15.99,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082108.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,15.99,0.0,,2226593,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082096,Recibos/Outros,1,2026-03-11 00:00:00,sn,9.95,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082096.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,9.95,0.0,,2226592,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082111,Recibos/Outros,1,2026-03-11 00:00:00,sn,39.98,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082111.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,39.98,0.0,,2226593,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082112,Recibos/Outros,1,2026-03-11 00:00:00,sn,42.99,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082112.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,42.99,0.0,,2226593,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082115,Recibos/Outros,1,2026-03-17 00:00:00,sn,10.96,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082115.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,10.96,0.0,,2226593,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082116,Recibos/Outros,1,2026-03-17 00:00:00,sn,13.95,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082116.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,13.95,0.0,,2226593,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082086,Recibos/Outros,1,2026-03-28 00:00:00,sn,34.96,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082086.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,34.96,0.0,,2226592,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082087,Recibos/Outros,1,2026-03-30 00:00:00,sn,63.95,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082087.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,63.95,0.0,,2226592,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082097,Recibos/Outros,1,2026-03-31 00:00:00,sn,26.94,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082097.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,26.94,0.0,,2226592,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082117,Recibos/Outros,1,2026-03-31 00:00:00,sn,26.94,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082117.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,26.94,0.0,,2226593,0,204528,2026-06-01 00:26:35
2026,3,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8082088,Recibos/Outros,1,2026-03-31 00:00:00,sn,61.93,https://www.camara.leg.br/cota-parlamentar/documentos/publ/3195/2026/8082088.pdf,UBER DO BRASIL TECNOLOGIA LTDA.,17895646000187,61.93,0.0,,2226592,0,204528,2026-06-01 00:26:35
2026,4,PASSAGEM AÉREA - SIGEPA,78D08947-BAC0-4EAF-94EF-146E99922FBD,Nota Fiscal,0,2026-04-25 00:00:00,AWDHQN,327.85,,Azul Linhas Aéreas,,327.85,0.0,0,0,0,204528,2026-06-01 00:26:35
2026,3,PASSAGEM AÉREA - SIGEPA,0C0785C2-2331-48FD-9184-3B2A5EC5D68D,Nota Fiscal,0,2026-03-27 00:00:00,CITKUC,1486.9,,Azul Linhas Aéreas,,1486.9,0.0,0,0,0,204528,2026-06-01 00:26:35
2026,3,PASSAGEM AÉREA - SIGEPA,2A3F4415-F9C1-4F9F-8C55-840C174950C7,Nota Fiscal,0,2026-03-24 00:00:00,ON8GQT,1488.62,,Azul Linhas Aéreas,,1488.62,0.0,0,0,0,204528,2026-06-01 00:26:35
2026,4,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,8099964,Recibos/Outros,1,2026-04-02 00:00:00,S/N,6057.78,https://www.camara.leg.br/cota-parlamentar/documentos/publ/2406/2026/8099964.pdf,JACIARA DE OLIVEIRA RIOS,94573646515,6057.78,0.0,,2236191,0,160508,2026-06-01 00:26:35
2026,4,COMBUSTÍVEIS E LUBRIFICANTES.,8089667,Nota Fiscal Eletrônica,4,2026-04-15 15:25:27,56141,100.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8089667,AGB DERIVADOS DE PETROLEO LTDA,17138169000105,100.0,0.0,,2230516,0,160508,2026-06-01 00:26:35
2026,4,COMBUSTÍVEIS E LUBRIFICANTES.,8083040,Nota Fiscal Eletrônica,4,2026-04-11 00:00:00,1701205,237.38,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8083040,AUTO POSTO SAO JOAO LTDA,13625629000179,237.38,0.0,,2227045,0,160508,2026-06-01 00:26:35
2026,4,COMBUSTÍVEIS E LUBRIFICANTES.,8102141,Nota Fiscal Eletrônica,4,2026-04-25 11:56:00,1709800,446.25,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8102141,AUTO POSTO SAO JOAO LTDA,13625629000179,446.25,0.0,,2237273,0,160508,2026-06-01 00:26:35
2026,4,COMBUSTÍVEIS E LUBRIFICANTES.,8102130,Nota Fiscal Eletrônica,4,2026-04-27 08:12:54,21805,230.06,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8102130,AUTO POSTO VELA BRANCA LTDA,11113733000159,230.06,0.0,,2237273,0,160508,2026-06-01 00:26:35
2026,4,COMBUSTÍVEIS E LUBRIFICANTES.,8089663,Nota Fiscal Eletrônica,4,2026-04-13 07:23:35,475841,244.49,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8089663,BUSCA VIDA COMERCIO DE COMBUSTIVEIS LTDA,46730398000112,244.49,0.0,,2230516,0,160508,2026-06-01 00:26:35
2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8096560,Nota Fiscal Eletrônica,4,2026-05-06 00:00:00,259890,400.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8096560,"COELHO, MENDES & SILVA LTDA",15211436000105,400.0,0.0,,2234267,0,160508,2026-06-01 00:26:35
2026,4,COMBUSTÍVEIS E LUBRIFICANTES.,8093224,Nota Fiscal Eletrônica,4,2026-04-30 09:14:19,596016,300.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8093224,D &amp; B COMERCIAL LTDA,05548976000117,300.0,0.0,,2232420,0,160508,2026-06-01 00:26:35
2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8096563,Nota Fiscal Eletrônica,4,2026-05-06 00:00:00,36748,150.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8096563,EN COMBUSTIVEL LTDA,55986560000159,150.0,0.0,,2234267,0,160508,2026-06-01 00:26:35
2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8101240,Nota Fiscal Eletrônica,4,2026-05-19 00:00:00,305359,300.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8101240,HP COMERCIO E DERIVADOS DE PETROLEO LTDA,02818012000234,300.0,0.0,,2236824,0,160508,2026-06-01 00:26:35
2026,4,COMBUSTÍVEIS E LUBRIFICANTES.,8089666,Nota Fiscal Eletrônica,4,2026-04-13 00:00:00,217101,139.53,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8089666,HP COMERCIO E DERIVADOS DE PETROLEO LTDA,02818012000315,139.53,0.0,,2230516,0,160508,2026-06-01 00:26:35
2026,4,COMBUSTÍVEIS E LUBRIFICANTES.,8083037,Nota Fiscal Eletrônica,4,2026-04-11 00:00:00,350659,257.7,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8083037,JAGUAQUARA COMERCIO DE COMBUSTIVEIS LTDA,12077436000168,257.7,0.0,,2227045,0,160508,2026-06-01 00:26:35
2026,4,COMBUSTÍVEIS E LUBRIFICANTES.,8096503,Nota Fiscal Eletrônica,4,2026-04-18 00:00:00,220388,334.08,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8096503,PAIM & FILHOS LTDA,14059513000263,334.08,0.0,,2234250,0,160508,2026-06-01 00:26:35
2026,5,COMBUSTÍVEIS E LUBRIFICANTES.,8096566,Nota Fiscal Eletrônica,4,2026-05-10 00:00:00,99145,150.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8096566,PIATA,15151046000421,150.0,0.0,,2234267,0,160508,2026-06-01 00:26:35
2026,4,COMBUSTÍVEIS E LUBRIFICANTES.,8102147,Nota Fiscal Eletrônica,4,2026-04-25 18:32:01,1303273,50.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8102147,POSTO ANGICAL COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,13803355000160,50.0,0.0,,2237273,0,160508,2026-06-01 00:26:35
2026,4,COMBUSTÍVEIS E LUBRIFICANTES.,8089643,Nota Fiscal Eletrônica,4,2026-04-17 00:00:00,142640,306.36,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8089643,POSTO DE COMBUSTIVEIS LTDA,29102327000156,306.36,0.0,,2230516,0,160508,2026-06-01 00:26:35
2026,4,COMBUSTÍVEIS E LUBRIFICANTES.,8093231,Nota Fiscal Eletrônica,4,2026-04-24 14:30:17,190326,400.0,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8093231,POSTO DE COMBUSTIVEIS LTDA,29102327000156,400.0,0.0,,2232420,0,160508,2026-06-01 00:26:35
2026,4,COMBUSTÍVEIS E LUBRIFICANTES.,8089657,Nota Fiscal Eletrônica,4,2026-04-29 00:00:00,122643,242.26,http://www.camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=8089657,POSTO DE COMBUSTIVEIS SANTOS DUMONT LTDA,49075352000103,242.26,0.0,,2230516,0,160508,2026-06-01 00:26:35
