id,uri,dataHoraInicio,dataHoraFim,situacao,descricaoTipo,descricao,localExterno,orgaos,urlRegistro,localCamara.nome,localCamara.predio,localCamara.sala,localCamara.andar,data_captura
82015,https://dadosabertos.camara.leg.br/api/v2/eventos/82015,2026-05-19 14:19:00,2026-05-19 15:03:00,Encerrada,Audiência Pública e Deliberação,"Audiência pública e votação de requerimentos
 A - Audiência Pública

Tema: Proteção aos Produtores Rurais

Convidados: 

CLAUDIA BEATRIZ VERSIANI, Diretora Engenheira Agrônoma do Conselho Regional de Engenharia e Agronomia de Minas Gerais - CREA-MG (REQ 5/26) - (confirmada); e 
 
ROBSON LOPES, Diretor de Financiamento, Proteção e Apoio à Inclusão Produtiva Familiar Substituto (SAF), Representante do Ministério do Desenvolvimento Agrário e Agricultura Familiar (REQ 2/26) - (confirmado)

(Requerimento n° 2/26, da Dep. Ana Pimentel)
(Requerimento n° 5/26, do Dep. Igor Timo)

B - Deliberação de Requerimentos (estão sujeitos a pauta os requerimentos apresentados até 24h antes do horário da reunião)",,"[{""id"": 539838, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/539838"", ""sigla"": ""CEXZMATA"", ""nome"": ""Comissão Externa destinada a acompanhar, fiscalizar e propor medidas relativas aos impactos das chuvas intensas ocorridas na Zona da Mata de Minas Gerais"", ""apelido"": ""Impacto das chuvas intensas ocorridas na Zona da Mata - MG"", ""codTipoOrgao"": 5, ""tipoOrgao"": ""Comissão Externa"", ""nomePublicacao"": ""Comissão Externa sobre os impactos das chuvas intensas ocorridas na Zona da Mata - MG"", ""nomeResumido"": ""Enchentes na Zona da Mata - MG""}]",https://www.youtube.com/watch?v=oGHI_fH83Ws,"Anexo II, Plenário 15",,,,2026-06-03 08:38:45
82079,https://dadosabertos.camara.leg.br/api/v2/eventos/82079,2026-05-19 10:38:00,2026-05-19 12:30:00,Encerrada,Audiência Pública e Deliberação,"Impactos sobre a saúde e exemplos de negociações espontâneas (casos concretos)
 A - Audiência Pública

Tema: Impactos sobre a saúde e exemplos de negociações espontâneas (casos concretos)

Convidados:

GLÁUCIO ARAÚJO DE OLIVEIRA, Procurador-Geral do Ministério Público do Trabalho (confirmado);

VITOR FILGUEIRAS, Coordenador de Projetos da Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho - Fundacentro (confirmado);

THESSA LAÍS PIRES E GUIMARÃES, Vice-Presidente do Conselho Federal de Psicologia - CFP (confirmada);

EDUARDO BONFIM DA SILVA, Coordenador Técnico do Departamento Intersindical de Estudos e Pesquisas de Saúde e dos Ambientes de Trabalho - DIESAT (confirmado);

DENISE RODRIGUES PINHEIRO, Vice-Presidente da Região Distrito Federal da Associação Brasileira de Advogados Trabalhistas - ABRAT (confirmada); 

ISABELA RAPOSEIRAS, CEO do Coffeelab e especialista em cafés de qualidade (confirmada); e

CAROLINA LIMA GONÇALVES, Coordenadora de Justiça Social e Econômica da Oxfam Brasil (confirmada).

(Requerimento nº 1/2026, da Deputada Erika Hilton)
(Requerimento nº 15/2026, do Deputado Carlos Zarattini)
(Requerimento nº 17/2026, do Deputado Fernando Mineiro)
(Requerimentos nº 66 e 71/2026, do Deputado Dorinaldo Malafaia)


B - Deliberação de Requerimentos:",,"[{""id"": 539845, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/539845"", ""sigla"": ""PEC22119"", ""nome"": ""Comissão Especial destinada a proferir parecer à Proposta de Emenda à Constituição nº 221, de 2019, do Senhor Reginaldo Lopes, que \""altera o Art. 7º inciso XII da constituição Federal, reduzindo a jornada de trabalho a 36 horas semanais em 10 anos\"", e apensada"", ""apelido"": ""PEC 221/19 - Redução da Jornada de Trabalho"", ""codTipoOrgao"": 3, ""tipoOrgao"": ""Comissão Especial"", ""nomePublicacao"": ""Comissão Especial sobre o Fim da Escala 6x1 Vida Digna ao Trabalhador (PEC 221/19)"", ""nomeResumido"": ""Fim da Escala 6x1""}]",https://www.youtube.com/watch?v=ASueWDeal-8,"Anexo II, Plenário 02",,,,2026-06-03 08:38:45
82090,https://dadosabertos.camara.leg.br/api/v2/eventos/82090,2026-05-19 14:14:00,2026-05-19 15:10:00,Encerrada (Final),Reunião Deliberativa,Discussão e votação de propostas legislativas,,"[{""id"": 539384, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/539384"", ""sigla"": ""CPOVOS"", ""nome"": ""Comissão da Amazônia e dos Povos Originários e Tradicionais"", ""apelido"": ""Amazônia e dos Povos Originários e Tradicionais"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão da Amazônia e dos Povos Originários e Tradicionais"", ""nomeResumido"": ""Amazônia""}]",https://www.youtube.com/watch?v=ZoOJDWfk9-M,"Anexo II, Plenário 12",,,,2026-06-03 08:38:45
82091,https://dadosabertos.camara.leg.br/api/v2/eventos/82091,2026-05-19 14:09:00,2026-05-19 16:24:00,Encerrada (Final),Reunião Deliberativa,Discussão e votação de propostas legislativas,,"[{""id"": 5503, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/5503"", ""sigla"": ""CSPCCO"", ""nome"": ""Comissão de Segurança Pública e Combate ao Crime Organizado"", ""apelido"": ""Segurança Pública e Combate ao Crime Organizado"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Segurança Pública e Combate ao Crime Organizado"", ""nomeResumido"": ""Segurança Pública""}]",https://www.youtube.com/watch?v=8IYF3jCFLm0,"Anexo II, Plenário 06",,,,2026-06-03 08:38:45
82126,https://dadosabertos.camara.leg.br/api/v2/eventos/82126,2026-05-19 13:30:00,2026-05-19 15:11:00,Encerrada (Final),Audiência Pública,"Implementação da avaliação biopsicossocial como modelo obrigatório e estrutural de reconhecimento da deficiência para o acesso a políticas públicas, benefícios sociais e decisões judiciais
 Convidados:

.  ÁLVARO FRIDERICHS FAGUNDES, Diretor do Departamento de Perícia Médica Federal do Ministério da Previdência Social - MPS; (Confirmado)

.  ADENILSON IDALINO DE SOUSA, Diretor dos Direitos da Pessoa com Deficiência da Secretaria Nacional dos Direitos da Pessoa com Deficiência - SNDPD/MDHC; (Confirmado)

.  CLEONICE BOHN DE LIMA, Conselheira Nacional dos Direitos da Pessoa com Deficiência - CONADE/MDHC e Presidente da Federação Brasileira das Associações de Síndrome de Down - FBASD; (Confirmada)

.  CAMILA COSTA SILVA, Advogada especialista em Direito Previdenciário e Saúde Pública; (Confirmada)

.  Conselho Nacional de Justiça - CNJ; (Não confirmado)

.  Ministério da Gestão e da Inovação em Serviços Públicos - MGI. (Não participará)


Em atendimento ao Requerimento nº 22/2026-CPD, de autoria do Deputado Rodrigo Rollemberg, subscrito pelo Deputado Márcio Jerry.",,"[{""id"": 537480, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/537480"", ""sigla"": ""CPD"", ""nome"": ""Comissão de Defesa dos Direitos das Pessoas com Deficiência"", ""apelido"": ""Defesa dos Direitos das Pessoas com Deficiência"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Defesa dos Direitos das Pessoas com Deficiência"", ""nomeResumido"": ""Pessoas com Deficiência""}]",https://www.youtube.com/watch?v=O9gjD8FNTvk,"Anexo II, Plenário 13",,,,2026-06-03 08:38:45
81999,https://dadosabertos.camara.leg.br/api/v2/eventos/81999,2026-05-20 10:08:00,2026-05-20 10:44:00,Encerrada,Reunião Deliberativa,Discussão e Votação de Propostas Legislativas,,"[{""id"": 2015, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/2015"", ""sigla"": ""CTRAB"", ""nome"": ""Comissão de Trabalho"", ""apelido"": ""Trabalho"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Trabalho"", ""nomeResumido"": ""Trabalho""}]",https://www.youtube.com/watch?v=8PTmWVI4U4w,"Anexo II, Plenário 12",,,,2026-06-03 08:38:45
82067,https://dadosabertos.camara.leg.br/api/v2/eventos/82067,2026-05-20 08:00:00,2026-05-20 10:06:00,Encerrada,Mesa Redonda,Discussão da pauta e outros assuntos atinentes à Comissão,"Sala da Presidência da CTRAB, Anexo II,  Térreo, Ala C, sala 50","[{""id"": 2015, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/2015"", ""sigla"": ""CTRAB"", ""nome"": ""Comissão de Trabalho"", ""apelido"": ""Trabalho"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Trabalho"", ""nomeResumido"": ""Trabalho""}]",,,,,,2026-06-03 08:38:45
82129,https://dadosabertos.camara.leg.br/api/v2/eventos/82129,2026-05-19 14:23:00,2026-05-19 18:27:00,Encerrada,Seminário,"Uma Nova Economia
 Programação do Seminário


14h – 14h30 | Mesa de Abertura

Apresentação do seminário pelas comissões proponentes e pelas instituições organizadoras, com o objetivo de apresentar diagnósticos e nortear os debates.

1) Maiara Folly - Plataforma CIPÓ
2) Pedro Rossi - Global Fund for a New Economy (GFNE)
3) Marco Antonio Rocha - Transforma Unicamp 

14h30 – 16h | Painel: Desenvolvimento, Trabalho e Macroeconomia

4) Marco Antonio Rocha - Transforma Unicamp 
5) Pedro Rossi - Global Fund for a New Economy (GFNE)
6) Sergio Gabrielli - Universidade Federal da Bahia (UFBA 
7) Lucas Sidrach - Movimento Vida Além do Trabalho (VAT)

16h – 16h30 | Intervalo

16h30 – 18h - Painel: ""Transformação ecológica, inovação verde e cooperação internacional""

8) Giancarlo Gama - Conselho de Desenvolvimento Econômico Social (Conselhão)
9) Maiara Folly - Plataforma CIPÓ
10) Keiti da Rocha Gomes - Instituto de Pesquisa Econômica Aplicada (Ipea)
11) Mayra Juruá -  Comissão Econômica para a América Latina e o Caribe (CEPAL)
12) Teresa Melo - Ministério da Fazenda
13) Adriana Pinheiro - Observatório do Clima
14) Alessandra Cardoso - Instituto de Estudos Socioeconômicos  (INESC)",,"[{""id"": 5438, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/5438"", ""sigla"": ""CLP"", ""nome"": ""Comissão de Legislação Participativa"", ""apelido"": ""Legislação Participativa"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Legislação Participativa"", ""nomeResumido"": ""Legislação Participativa""}, {""id"": 5438, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/5438"", ""sigla"": ""CLP"", ""nome"": ""Comissão de Legislação Participativa"", ""apelido"": ""Legislação Participativa"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Legislação Participativa"", ""nomeResumido"": ""Legislação Participativa""}, {""id"": 5438, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/5438"", ""sigla"": ""CLP"", ""nome"": ""Comissão de Legislação Participativa"", ""apelido"": ""Legislação Participativa"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Legislação Participativa"", ""nomeResumido"": ""Legislação Participativa""}]",https://www.youtube.com/watch?v=pIdD39L8-dg,Auditório Freitas Nobre,,,,2026-06-03 08:38:45
82155,https://dadosabertos.camara.leg.br/api/v2/eventos/82155,2026-05-19 13:56:00,2026-05-19 21:26:00,Encerrada,Sessão Deliberativa,Sessão Deliberativa Extraordinária Presencial (AM nº 123/2020),,"[{""id"": 180, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/180"", ""sigla"": ""PLEN"", ""nome"": ""Plenário"", ""apelido"": ""Plenário"", ""codTipoOrgao"": 26, ""tipoOrgao"": ""Plenário Virtual"", ""nomePublicacao"": ""Plenário"", ""nomeResumido"": ""Plenário""}]",https://www.youtube.com/watch?v=8ABB0Y1R8-0,Plenário da Câmara dos Deputados,,,,2026-06-03 08:38:45
82158,https://dadosabertos.camara.leg.br/api/v2/eventos/82158,2026-05-19 14:31:00,2026-05-19 16:00:00,Encerrada,Audiência Pública e Deliberação,"Judicialização por direitos e mediação de conflitos
 A - Audiência Pública

Tema: Judicialização por direitos e mediação de conflitos

Convidados:


RENATA TIBYRIÇÁ, coordenadora da Comissão dos Direitos das Pessoas com Deficiência da ANADEP (confirmada) (por videoconferência);


(Requerimentos nºs 01, 04/2025 e 09/26 do Dep. Marangoni)

B - Deliberação de Requerimentos (estão sujeitos a pauta os requerimentos apresentados até 24h antes do horário da reunião):",,"[{""id"": 539822, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/539822"", ""sigla"": ""PL308020"", ""nome"": ""Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 3080, de 2020, do Senhor Alexandre Frota, que \""Institui a política pública nacional para garantia, proteção e ampliação dos direitos das pessoas com Transtorno do Espectro Autismo, e dá outras providências\"", e apensados"", ""apelido"": ""PL 3080/20 - Política Nacional para Pessoas com Autismo"", ""codTipoOrgao"": 3, ""tipoOrgao"": ""Comissão Especial"", ""nomePublicacao"": ""Comissão Especial da Política Nacional para Pessoas com Autismo (PL 3080/20)"", ""nomeResumido"": ""Autismo""}]",https://www.youtube.com/watch?v=ju9s8S3M2iY,"Anexo II, Plenário 09",,,,2026-06-03 08:38:45
82174,https://dadosabertos.camara.leg.br/api/v2/eventos/82174,2026-05-19 14:24:00,2026-05-19 14:46:00,Encerrada (Final),Reunião de Eleição,Eleição do Presidente e dos 1º e 3º Vice-Presidentes.,,"[{""id"": 539388, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/539388"", ""sigla"": ""CASP"", ""nome"": ""Comissão de Administração e Serviço Público"", ""apelido"": ""Administração e Serviço Público"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Administração e Serviço Público"", ""nomeResumido"": ""Serviço Público""}]",https://www.youtube.com/watch?v=ZnFkshBj1R0,"Anexo II, Plenário 08",,,,2026-06-03 08:38:45
81931,https://dadosabertos.camara.leg.br/api/v2/eventos/81931,2026-05-19 16:37:00,2026-05-19 17:53:00,Encerrada (Final),Audiência Pública,"Audiência pública para debater a Resolução CMN nº 5.272/2025, que dispõe sobre as aplicações dos recursos dos RPPSs, à luz dos riscos evidenciados pelo caso Banco Master.
 Audiência pública decorrente da aprovação do REQ Nº 15/2026 CPASF, de autoria do Deputado BRUNO GANEM (PODE-SP)

Convidados

1) BRUNO DE FREITAS GOMES ( CONFIRMADO - virtual)
   Superintendente 
   Superintendência de Secutirização e Agronegócio da  Comissão de Valores Mobiliários

 2) GABRIEL MURICCA GALÍPOLO ( não participará)
   Presidente
   Banco Central do Brasil

3) JOÃO CARLOS FIGUEIREDO (CONFIRMADO presencial)
   Presidente
   Associação Brasileira de Instituições de Previdência Estaduais e Municipais

4)ALLEX ALBERT RODRIGUES  (CONFIRMADO - presencial)
Diretor do Departamento dos Regimes Próprios de Previdência Social 
   Ministério da Previdência Social

5) SAMY DANA (não participará)
   Professor
   Escola de Administração - Fundação Getúlio Vargas

6) Representante  da Associação Brasileira das Entidades dos Mercados Financeiro e de Capitais (ANBIMA)  - Não participará",,"[{""id"": 539387, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/539387"", ""sigla"": ""CPASF"", ""nome"": ""Comissão de Previdência, Assistência Social, Infância, Adolescência e Família"", ""apelido"": ""Previdência, Assis. Social, Infância, Adolescência e Família"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Previdência, Assistência Social, Infância, Adolescência e Família"", ""nomeResumido"": ""Previdência e Assistência""}]",https://www.youtube.com/watch?v=Zka650fjGS4,"Anexo II, Plenário 07",,,,2026-06-03 08:38:45
81974,https://dadosabertos.camara.leg.br/api/v2/eventos/81974,2026-05-19 17:19:00,2026-05-19 20:12:00,Encerrada (Final),Audiência Pública,"Impactos da cirurgia robótica no tratamento de câncer
 REQ. 111/2026 CSAUDE, de autoria dos Deputados Rafael Simões; Dr. Luiz Ovando; Pedro Westphalen; Dr. Zacharias Calil; Silvia Cristina e Dr. Ismael Alexandrino. Aditado pelo REQ. 126/2026, de autoria do Deputado Rafael Simões. 

Convidados(as) confirmados(as):

- Senador Dr. Hiran (Participação presencial) 
Senado Federal 

- Alexandre Hueb (Participação presencial) 
Chefe do Serviço de Cirurgia Cardiovascular do Complexo Hospital Samuel Libânio de Pouso Alegre/MG

- Franz  Campos (Participação virtual) 
Chefe do Setor de Urologia do Instituto Nacional de Câncer - INCA

- Pascoal Marracini (Participação presencial) 
Presidente da Associação Brasileira de Instituições Filantrópicas de Combate ao Câncer - ABIFICC

- Stênio Zequi (Participação presencial)
Líder do Centro de Referência em Tumores Urológicos do A. C. Camargo Cancer Center

- Lumena Furtado (Participação virtual)
Diretora de Atenção à Saúde do Hospitais Universitários Federais do Brasil - HU BRASIL

- Rodrigo Pinheiro (Participação presencial) 
Diretor científico da Sociedade Mundial de Cirurgia Oncológica - WSSO

- Marlene Oliveira (Participação presencial) 
Presidente do Instituto Lado a Lado pela Vida

- Luciana Holtz (Participação presencial) 
Presidente do Instituto Oncoguia

- Miyuki Goto (Participação virtual) 
Consultora Técnica da Associação Médica Brasileira - AMB
Membro da Comissão Nacional de Incorporação de Tecnologias no SUS - CONITEC 

- Carlos Amilcar Salgado (Participação presencial)
Secretário Adjunto de Atenção Especializada à Saúde do Ministério da Saúde - MS",,"[{""id"": 2014, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/2014"", ""sigla"": ""CSAUDE"", ""nome"": ""Comissão de Saúde"", ""apelido"": ""Saúde"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Saúde"", ""nomeResumido"": ""Saúde""}]",https://www.youtube.com/watch?v=tWo_Gzj0sFM,"Anexo II, Plenário 05",,,,2026-06-03 08:38:45
81980,https://dadosabertos.camara.leg.br/api/v2/eventos/81980,2026-05-19 16:09:00,2026-05-19 17:41:00,Encerrada,Audiência Pública,"Debater o Veto nº 50, de 2025, aposto ao Projeto de Lei nº 1.791 de 2019, que “Altera a Lei nº 12.783, de 11 de janeiro de 2013, para dispor sobre o aproveitamento de empregados das empresas públicas 
 REQ 13/2026 - Dep. Sâmia Bomfim e Dep. Heloísa Helena

1) EDUARDO LUIZ FERREIRA (Confirmado)
   Representante
   Associação dos Empregados da Eletrobras
(AEEL)

2) FERNANDA LAGROTTA (Confirmada)
   Coordenadora
   Movimento Reaproveita Brasil
 | MRB

3) GENY HELENA FERNANDES MARQUES (Confirmada)
   Procuradora
   Ministério
Público do Trabalho no Distrito Federal e Tocantins | MPT-DF/TO

4) JONES  MANOEL DA SILVA (Confirmado)
   Historiador, Escritor e Comunicador Popular

5) PEDRO ALVES VIEGAS (Confirmado)
   Representante
   Movimento pela Frente Socialista
 Revolucionária

6) SERGIO PETECÃO (a Confirmar)
   Senador da República
   Senado Federal",,"[{""id"": 539388, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/539388"", ""sigla"": ""CASP"", ""nome"": ""Comissão de Administração e Serviço Público"", ""apelido"": ""Administração e Serviço Público"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Administração e Serviço Público"", ""nomeResumido"": ""Serviço Público""}]",https://www.youtube.com/watch?v=q2nOoDH1lhQ,"Anexo II, Plenário 08",,,,2026-06-03 08:38:45
82000,https://dadosabertos.camara.leg.br/api/v2/eventos/82000,2026-05-19 15:34:00,2026-05-19 18:11:00,Encerrada (Final),Audiência Pública,"Política Nacional de Terras Raras, Minerais Críticos e Estratégicos
 Confirmados:

1. Miguel Crisóstomo Brito Leite, Coordenador Geral de Desenvolvimento Tecnológico e Transformação Mineral da Secretaria Nacional de Geologia, Mineração e Transformação Mineral do Ministério de Minas e Energia;

2. Tólio Edeo Ribeiro, Coordenador-Geral das Indústrias de Metalurgia e de Base Florestal do  Ministério do Desenvolvimento, Indústria, Comércio e Serviços;

3. Osório Coelho Guimarães Neto, Diretor do Departamento de Programas de Inovação do Ministério da Ciência, Tecnologia e Inovação;

4. Rinaldo Mancin, Diretor de Sustentabilidade e Assuntos Associativos do Instituto Brasileiro de Mineração 

5. Vilmar Simões, Diretor-Presidente do Serviço Geológico do Brasil - SGB;

6. João Paulo Pieroni, Superintendente da Área de Desenvolvimento Produtivo e Inovação do BNDES;

7. Amenônia Maria Ferreira Pinto, Diretora do Centro de Desenvolvimento da Tecnologia Nuclear, representando a Comissão Nacional de Energia Nuclear - CNEN;

8. Sérgio Almeida Cunha Filgueiras, Diretor Substituto do Centro de Desenvolvimento da Tecnologia Nuclear - CDTN; e,

9. Daniel Tygel, representante do Movimento Terra Viva Água Rara.



(REQ 17/2026 CFT, do deputado Rogério Correia)",,"[{""id"": 2010, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/2010"", ""sigla"": ""CFT"", ""nome"": ""Comissão de Finanças e Tributação"", ""apelido"": ""Finanças e Tributação"", ""codTipoOrgao"": 2, ""tipoOrgao"": ""Comissão Permanente"", ""nomePublicacao"": ""Comissão de Finanças e Tributação"", ""nomeResumido"": ""Finanças e Tributação""}]",https://www.youtube.com/watch?v=ejN97bj5_ao,"Anexo II, Plenário 04",,,,2026-06-03 08:38:45
82007,https://dadosabertos.camara.leg.br/api/v2/eventos/82007,2026-05-19 15:21:00,2026-05-19 16:59:00,Encerrada,Reunião Deliberativa,"Apreciação de parecer e instauração de processos
 PAUTA  SUJEITA A ALTERAÇÕES


A) APRECIAÇÃO DE PARECER

1 - Representação nº 26/25, em desfavor do Deputado Marcos Pollon - Defesa do representado, discussão e votação do Parecer Final do Relator, Deputado Ricardo Maia, pela suspensão por 90 dias do exercício do mandato do representado. 
(Vista concedida em 28/4/26 ao Deputado Cabo Gilberto Silva)

B) INSTAURAÇÃO DE PROCESSOS E SORTEIOS DE NOMES PARA COMPOREM LISTA TRÍPLICE PARA ESCOLHA DE RELATOR:

1. Representação nº 15/25, do Partido Liberal - PL, em desfavor do Deputado André Janones - REDE/MG;

2. Representação nº 3/26, do NOVO, em desfavor dos Deputados Célia Xakriabá - PSOL/SP, Erika Hilton - PSOL/SP, Fernanda Melchionna - PSOL/RS, Chico Alencar - PSOL/RJ, Glauber Braga - PSOL/RJ, Pastor Henrique Vieira - PSOL/RJ, Ivan Valente - PSOL/SP, Professora Luciene Cavalcante - PSOL/SP, Luiza Erundina - PSOL/SP, Lindbergh Farias - PT/RJ, Sâmia Bomfim - PSOL/SP, Talíria Petrone - PSOL/RJ e Tarcísio Motta - PSOL/RJ.

3. Representação nº 10/26, do Partido dos Trabalhadores - PT, em desfavor do Deputado Alfredo Gaspar - PL/AL.

C) NOVO SORTEIO DE NOMES PARA ESCOLHA DE RELATOR:

1. Representação nº 1/26, do Partido Liberal - PL, em desfavor do Deputado Lindbergh Farias - PT/RJ, em substituição ao Deputado Da Vitória - PP/ES;

2. Representação nº 4/26, do NOVO, em desfavor do Deputado Rogério Correia - PT/MG, em substituição ao Deputado Ricardo Ayres - REPUBLICANOS/TO;

3. Representação nº 7/26, do NOVO, em desfavor da Deputada Erika Hilton - PSOL/SP, em substituição ao Deputado Ricardo Ayres - REPUBLICANOS/TO;

4. Representação nº 9/26, do NOVO, em desfavor do Deputado Lindbergh Farias - PT/RJ, em substituição ao Deputado  Da Vitória - PP/ES.",,"[{""id"": 5971, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/5971"", ""sigla"": ""COETICA"", ""nome"": ""Conselho de Ética e Decoro Parlamentar da Câmara dos Deputados"", ""apelido"": ""Conselho de Ética e Decoro Parlamentar"", ""codTipoOrgao"": 11, ""tipoOrgao"": ""Conselho"", ""nomePublicacao"": ""Conselho de Ética e Decoro Parlamentar"", ""nomeResumido"": ""Conselho de Ética""}, {""id"": 5971, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/5971"", ""sigla"": ""COETICA"", ""nome"": ""Conselho de Ética e Decoro Parlamentar da Câmara dos Deputados"", ""apelido"": ""Conselho de Ética e Decoro Parlamentar"", ""codTipoOrgao"": 11, ""tipoOrgao"": ""Conselho"", ""nomePublicacao"": ""Conselho de Ética e Decoro Parlamentar"", ""nomeResumido"": ""Conselho de Ética""}]",https://www.youtube.com/watch?v=Eb2q1mrU0Gk,"Anexo II, Plenário 11",,,,2026-06-03 08:38:45
82009,https://dadosabertos.camara.leg.br/api/v2/eventos/82009,2026-05-19 15:24:00,2026-05-19 17:48:00,Encerrada (Final),Audiência Pública,"Ilegalidades nos mercados de petróleo, gás natural, derivados e biocombustíveis, incluindo adulteração, comercialização irregular, contrabando e fraudes
 Audiência Pública

Tema: Ilegalidades nos mercados de petróleo, gás natural, derivados e biocombustíveis, incluindo adulteração, comercialização irregular, contrabando e fraudes

Convidados:

DEIVSON MATOS TIMBO, Coordenador Geral do Ministério de Minas e Energia - MME (REQ 4/26) - (confirmado);

JULIO CESAR CANDIA NISHIDA, Superintendente de Fiscalização do Abastecimento da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis - ANP (REQ 4/26) - (confirmado);

CARLO FACCIO, Diretor Executivo do Instituto Combustível Legal - ICL (REQ 4/26) - (confirmado);

JAMES THORP NETO, Presidente da Federação Nacional do Comércio de Combustíveis e Lubrificantes - Fecombustíveis e Representante da Confederação Nacional do Comércio de Bens, Serviços e Turismo - CNC (REQ 4/26) - (confirmado);

ENRICO ANDRIOLO, Gerente Jurídico e Regulatório do Instituto Brasileiro de Petróleo, Gás e Biocombustíveis - IBP (REQ 4/26) - (confirmado);

LÍLIAN SANTOS MARQUES SEVERINO, Economista-Chefe do Departamento de Estudos Econômicos do Conselho Administrativo de Defesa Econômica - CADE (REQ 4/26) - (confirmada);

EVARISTO PINHEIRO, Diretor Presidente da Associação Brasileira dos Refinadores Privados - Refina Brasil  (REQ 4/26) - (confirmado);

ROGÉRIO CARLOS VIEIRA MACIEL, Chefe da Seção de Fiscalização Aduaneira da Receita Federal do Brasil  (REQ 4/26) - (confirmado); 

MÁRCIA CECÍLIA MENG, Auditora-Fiscal da Receita Federal do Brasil, Superintendente da 8ª Região Fiscal (REQ 4/26) - (confirmada);

EMANUEL FERNANDES E SOUZA, Delegado da Polícia Federal - PF (REQ 4/26) - (confirmado);

SAMUEL CARVALHO, Diretor de Regulamentação do Sindicato Nacional das Empresas Distribuidoras de Combustíveis e de Lubrificantes - SINDICOM (REQ 4/26) - (confirmado);

SÉRGIO ARAUJO, Presidente Executivo da Associação Brasileira dos Importadores de Combustíveis - ABICOM (REQ 4/26) - (confirmado); e

CLÁUDIO SOUZA DE ARAÚJO, Diretor Jurídico da Associação das Distribuidoras de Combustíveis - BRASILCOM (REQ 26/26) - (confirmado).

(Requerimento nº 4/2026, do Dep. Julio Lopes)
(Requerimento nº 26/2026, do Dep. Julio Lopes)",,"[{""id"": 539837, ""uri"": ""https://dadosabertos.camara.leg.br/api/v2/orgaos/539837"", ""sigla"": ""CEXBRLEG"", ""nome"": ""Comissão Externa destinada a discutir os atos de pirataria e a agenda do chamado “Brasil Legal”"", ""apelido"": ""Atos de pirataria e agenda do \""Brasil Legal\"""", ""codTipoOrgao"": 5, ""tipoOrgao"": ""Comissão Externa"", ""nomePublicacao"": ""Comissão Externa sobre os atos de pirataria e a agenda do \""Brasil Legal\"""", ""nomeResumido"": ""Pirataria e a agenda do \""Brasil Legal\""""}]",https://www.youtube.com/watch?v=KQZTzQZW8ss,"Anexo II, Plenário 10",,,,2026-06-03 08:38:45
